time,w
00:03:39:445246,1.4412999999999998
00:03:39:715934,1.66495
00:03:39:986430,1.66495
00:03:40:271351,1.3595400000000002
00:03:40:520007,1.3595400000000002
00:03:40:800012,0.6900000000000001
00:03:41:064378,0.6900000000000001
00:03:41:372787,0.51
00:03:41:609094,0.51
00:03:41:886101,0.46499999999999997
00:03:42:145519,0.46499999999999997
00:03:42:420956,0.48
00:03:42:699619,0.48
00:03:42:971702,0.56
00:03:43:236299,0.56
00:03:43:501350,0.59
00:03:43:784421,0.59
00:03:44:052717,0.48
00:03:44:321412,0.48
00:03:44:587593,0.5
00:03:44:867613,0.5
00:03:45:134264,0.51
00:03:45:415202,0.51
00:03:45:681452,0.56
00:03:45:951313,0.56
00:03:46:214912,0.56
00:03:46:510809,0.56
00:03:46:769261,0.56
00:03:47:061928,0.56
00:03:47:299930,0.685
00:03:47:612015,0.685
