,time,VSZ,RSS
0,19:41:16:843328,,
1,19:41:16:963651,0.00021460603070821982,0.0013514758730841514
2,19:41:17:140489,0.0,0.0
3,19:41:17:321428,0.0,-0.0003987607742094168
4,19:41:17:424718,0.0,0.0
5,19:41:17:592816,0.020249446881078104,-0.026512826807413736
6,19:41:17:681102,0.005907560202217166,0.01207287857773287
7,19:41:17:831987,0.0018951735522829694,0.01931043074718919
8,19:41:17:944108,-0.0028238329331548018,-0.0006111162037460982
9,19:41:18:081565,-2.1741493640647924e-05,-6.114898951292691e-05
10,19:41:18:232559,0.0,0.0
11,19:41:18:385575,0.0,0.0
12,19:41:18:538621,0.0,0.0
13,19:41:18:689270,0.0,0.0
14,19:41:18:844754,0.0,0.0
15,19:41:18:995135,-0.0021307127016567673,-0.021189420577893303
16,19:41:19:145409,0.0,0.0
17,19:41:19:295004,0.0,0.0
18,19:41:19:444183,0.0,0.0
19,19:41:19:584984,0.0,0.0
20,19:41:19:731352,0.0,0.0
21,19:41:19:890573,0.0,0.0
22,19:41:20:045993,0.0,0.0
23,19:41:20:191183,0.0,0.0
24,19:41:20:348419,0.0,0.0
25,19:41:20:496592,0.0,0.0
26,19:41:20:645558,0.0,0.0
27,19:41:20:784074,0.0,0.0
28,19:41:20:939132,0.0,0.0
29,19:41:21:092988,0.0,0.0
30,19:41:21:232517,-0.0007435288478299107,0.0
31,19:41:21:381637,0.0,0.0
32,19:41:21:528493,0.0,0.0
33,19:41:21:676646,0.0,0.0
34,19:41:21:833697,0.0,0.0
35,19:41:21:982191,0.0,0.0
36,19:41:22:138112,0.0,0.0
37,19:41:22:282756,0.0,0.0
38,19:41:22:430965,0.0,0.0
39,19:41:22:588036,0.0,0.0
40,19:41:22:739422,0.0,0.0
41,19:41:22:880637,-0.00913612886520665,-0.0014681994252155883
42,19:41:23:029108,0.0,0.0
43,19:41:23:182099,0.0,0.0
44,19:41:23:315378,0.0,0.0
45,19:41:23:468112,0.0,0.0
46,19:41:23:617045,0.0,0.0
47,19:41:23:773861,0.0,0.0
48,19:41:23:923121,0.0,0.0
49,19:41:24:070031,0.0,0.0
50,19:41:24:217924,0.0,0.0
51,19:41:24:374486,0.0,0.0
52,19:41:24:521117,0.0,0.0
53,19:41:24:664655,0.0,0.0
54,19:41:24:821453,0.0,0.0
55,19:41:24:950530,0.0,0.0
56,19:41:25:099206,0.0,0.0
57,19:41:25:232949,0.0,0.0
58,19:41:25:394003,0.0,0.0
59,19:41:25:544273,0.0,0.0
60,19:41:25:685770,0.0,0.0
61,19:41:25:843304,0.0,0.0
62,19:41:25:991710,0.0,0.0
63,19:41:26:137017,0.0,0.0
64,19:41:26:282017,0.0,0.0
65,19:41:26:423497,0.0,0.0
66,19:41:26:574935,0.0,0.0
