0,1.95228
100,
200,
300,2.0114400000000003
400,
500,2.0114400000000003
600,
700,
800,2.00651
900,
1000,
1100,2.00651
1200,
1300,
1400,2.00651
1500,
1600,2.00651
1700,
1800,
1900,1.35904
2000,
2100,
2200,1.35904
2300,
2400,
2500,1.6236000000000002
2600,
2700,1.6236000000000002
2800,
2900,
3000,1.28723
3100,
3200,
3300,1.28723
3400,
3500,1.28723
3600,
3700,
3800,1.28723
3900,
4000,
4100,1.28723
4200,
4300,1.28723
4400,
4500,
4600,1.33693
4700,
4800,
4900,1.33693
5000,
5100,1.45328
5200,
5300,
5400,1.45328
5500,
5600,
5700,1.2574100000000001
5800,
5900,
6000,1.2574100000000001
6100,
6200,1.5078399999999998
6300,
6400,
6500,1.5078399999999998
6600,
6700,
6800,1.42848
6900,
7000,1.42848
7100,
7200,
7300,1.364
7400,
7500,
7600,1.364
7700,
7800,
7900,1.2425
8000,
8100,1.2425
