0,2.00736
100,
200,2.00736
300,
400,
500,2.00244
600,
700,
800,2.00244
900,
1000,
1100,1.99752
1200,
1300,1.99752
1400,
1500,
1600,1.70775
1700,
1800,
1900,1.70775
2000,
2100,1.6285500000000002
2200,
2300,
2400,1.6285500000000002
2500,
2600,
2700,1.74382
2800,
2900,
3000,1.74382
3100,
3200,
3300,1.37392
3400,
3500,1.37392
3600,
3700,
3800,1.39872
3900,
4000,1.39872
4100,
4200,
4300,
4400,1.39376
4500,
4600,1.39376
4700,
4800,
4900,1.6879500000000005
5000,
5100,1.6879500000000005
5200,
5300,
5400,1.3689600000000002
5500,
5600,
5700,1.3689600000000002
5800,
5900,1.85744
6000,
6100,
6200,1.85744
6300,
6400,
6500,1.53264
6600,
6700,
6800,1.53264
6900,
7000,1.4185599999999998
7100,
7200,
7300,1.4185599999999998
7400,
7500,
7600,1.3838400000000002
7700,
7800,1.3838400000000002
