,time,VSZ,RSS
0,17:11:42:807749,,
1,17:11:42:901292,0.00027413032155476635,-0.026150160393064503
2,17:11:43:003663,0.0,0.0
3,17:11:43:115484,0.0,0.0
4,17:11:43:213751,0.0,0.0
5,17:11:43:324431,0.01318205486584989,-0.04720010007088349
6,17:11:43:414361,0.004273735461184813,0.015535425145507764
7,17:11:43:560524,-0.0029021223874164948,0.002068430578298752
8,17:11:43:687567,1.688265206212236e-05,0.0018061408789886713
9,17:11:43:832197,-0.0013066952091218553,-0.015882554945054972
10,17:11:43:931197,0.0,0.0
11,17:11:44:062318,-1.0142673608770636e-05,0.0010904649742651262
12,17:11:44:194838,-3.380925494567144e-06,8.714217245442413e-05
13,17:11:44:338567,0.0,0.0
14,17:11:44:485711,0.0,0.0
15,17:11:44:642366,0.0,0.0
16,17:11:44:785508,0.0,0.0
17,17:11:44:926406,-0.0018392296873309677,-0.01333159064174616
18,17:11:45:068190,0.0,0.0
19,17:11:45:210657,0.0,0.0
20,17:11:45:342519,0.0,0.0
21,17:11:45:481148,0.0,0.0
22,17:11:45:612233,0.0,0.0
23,17:11:45:748903,0.0,0.0
24,17:11:45:888266,0.0,0.0
25,17:11:46:037829,0.0,0.0
26,17:11:46:182015,0.0,0.0
27,17:11:46:323272,0.0,0.0
28,17:11:46:469687,0.0,0.0
29,17:11:46:615850,0.0,0.0
30,17:11:46:752628,0.0,0.0
31,17:11:46:900548,0.0,0.0
32,17:11:47:039102,0.0,0.0
33,17:11:47:196844,-0.0009246965098633764,4.4155958846658905e-05
34,17:11:47:335813,0.0,0.0
35,17:11:47:473187,0.0,0.0
36,17:11:47:616005,0.0,0.0
37,17:11:47:758791,0.0,0.0
38,17:11:47:904027,0.0,0.0
39,17:11:48:053076,0.0,0.0
40,17:11:48:196991,0.0,0.0
41,17:11:48:341337,0.0,0.0
42,17:11:48:487793,0.0,0.0
43,17:11:48:632512,0.0,0.0
44,17:11:48:770551,0.0,0.0
45,17:11:48:901455,0.0,0.0
46,17:11:49:046882,0.0,0.0
47,17:11:49:193491,0.0,0.0
48,17:11:49:331872,0.0,0.0
49,17:11:49:479084,0.0,0.0
50,17:11:49:625947,0.0,0.0
51,17:11:49:773200,0.0,0.0
52,17:11:49:909253,0.0,0.0
53,17:11:50:055405,0.0,0.0
54,17:11:50:200209,0.0,0.0
55,17:11:50:340905,0.0,0.0
56,17:11:50:492275,0.0,0.0
57,17:11:50:636936,0.0,0.0
58,17:11:50:778462,0.0,0.0
59,17:11:50:914890,0.0,0.0
60,17:11:51:054235,0.0,0.0
61,17:11:51:202860,0.0,0.0
62,17:11:51:338818,0.0,0.0
63,17:11:51:476811,0.0,0.0
64,17:11:51:615544,0.0,0.0
65,17:11:51:761097,0.0,0.0
66,17:11:51:903748,0.0,0.0
67,17:11:52:046959,0.0,0.0
68,17:11:52:190635,0.0,0.0
69,17:11:52:334314,0.0,0.0
70,17:11:52:473625,0.0,0.0
71,17:11:52:618339,0.0,0.0
