,time,VSZ,RSS
0,17:12:58:398803,,
1,17:12:58:559671,0.0002669074325483134,3.9823185058240895e-05
2,17:12:58:716118,0.0,0.0
3,17:12:58:844740,0.001689962675873069,0.0
4,17:12:58:993994,0.015361594369717402,-0.023892959541255143
5,17:12:59:143896,-0.0030511010847279474,0.0023661879895562343
6,17:12:59:273812,5.523084870318051e-05,0.00012210012210012167
7,17:12:59:413825,-0.0006140031707253524,-0.015016481504089851
8,17:12:59:559245,0.0,-0.026565856883159822
9,17:12:59:698679,-2.6005519671579158e-05,0.000848860404906393
10,17:12:59:856582,0.0,0.0
11,17:12:59:996818,0.0,0.0
12,17:13:00:145841,0.0,0.0
13,17:13:00:298674,0.0,0.0
14,17:13:00:442092,0.0,0.0
15,17:13:00:591603,-0.0017684213263809978,-0.014121538526779998
16,17:13:00:737902,0.0,0.0
17,17:13:00:873938,0.0,0.0
18,17:13:01:018790,0.0,0.0
19,17:13:01:162728,0.0,0.0
20,17:13:01:313153,0.0,0.0
21,17:13:01:453896,0.0,0.0
22,17:13:01:602521,0.0,0.0
23,17:13:01:755766,0.0,0.0
24,17:13:01:895279,0.0,0.0
25,17:13:02:033753,0.0,0.0
26,17:13:02:168474,0.0,0.0
27,17:13:02:306657,0.0,0.0
28,17:13:02:445638,0.0,0.0
29,17:13:02:587392,0.0,0.0
30,17:13:02:730585,-0.0008369290889848058,0.0
31,17:13:02:863255,0.0,0.0
32,17:13:03:000952,0.0,0.0
33,17:13:03:136710,0.0,0.0
34,17:13:03:276471,0.0,0.0
35,17:13:03:423061,0.0,0.0
36,17:13:03:567168,0.0,0.0
37,17:13:03:713718,0.0,0.0
38,17:13:03:856147,0.0,0.0
39,17:13:03:994148,0.0,0.0
40,17:13:04:134561,0.0,0.0
41,17:13:04:280617,0.0,0.0
42,17:13:04:425492,0.0,0.0
43,17:13:04:568965,0.0,0.0
44,17:13:04:710525,0.0,0.0
45,17:13:04:845138,0.0,0.0
46,17:13:05:004188,0.0,0.0
47,17:13:05:161092,0.0,0.0
48,17:13:05:302864,0.0,0.0
49,17:13:05:457655,0.0,0.0
50,17:13:05:601475,0.0,0.0
51,17:13:05:735081,0.0,0.0
52,17:13:05:893301,0.0,0.0
53,17:13:06:035838,0.0,0.0
54,17:13:06:184302,0.0,0.0
55,17:13:06:324977,0.0,0.0
56,17:13:06:474773,0.0,0.0
57,17:13:06:622061,0.0,0.0
58,17:13:06:766737,0.0,0.0
59,17:13:06:909858,0.0,0.0
60,17:13:07:047900,0.0,0.0
61,17:13:07:192105,0.0,0.0
62,17:13:07:332041,0.0,0.0
63,17:13:07:474450,0.0,0.0
64,17:13:07:621588,0.0,0.0
65,17:13:07:758257,0.0,0.0
66,17:13:07:904052,0.0,0.0
67,17:13:08:049637,0.0,0.0
68,17:13:08:191164,0.0,0.0
