user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
567822,20377,539556,12920197,27215,42432,13264,0,1708,15:56:28:981605
567831,20377,539565,12920198,27215,42432,13264,0,1708,15:56:29:131672
567835,20377,539568,12920202,27215,42432,13264,0,1708,15:56:29:281445
567843,20377,539574,12920204,27215,42433,13264,0,1708,15:56:29:429233
567849,20377,539580,12920205,27215,42433,13264,0,1708,15:56:29:572798
567857,20377,539585,12920207,27215,42433,13264,0,1708,15:56:29:690857
567860,20377,539589,12920210,27215,42433,13264,0,1708,15:56:29:832852
567865,20377,539596,12920212,27215,42434,13264,0,1708,15:56:29:976277
567867,20377,539603,12920215,27215,42434,13264,0,1708,15:56:30:124782
567875,20378,539609,12920216,27215,42434,13264,0,1708,15:56:30:233963
567880,20378,539612,12920218,27215,42434,13264,0,1708,15:56:30:317814
567884,20378,539616,12920219,27215,42435,13264,0,1708,15:56:30:428282
567889,20378,539619,12920222,27215,42435,13265,0,1708,15:56:30:530867
567893,20378,539622,12920223,27215,42435,13265,0,1708,15:56:30:641636
567898,20378,539625,12920226,27215,42435,13265,0,1708,15:56:30:737079
567903,20378,539629,12920228,27215,42435,13265,0,1708,15:56:30:833746
567907,20378,539633,12920230,27215,42435,13265,0,1708,15:56:30:945684
567910,20378,539637,12920232,27215,42436,13265,0,1708,15:56:31:066562
567915,20378,539641,12920236,27215,42436,13265,0,1708,15:56:31:151212
567917,20378,539646,12920238,27215,42436,13265,0,1708,15:56:31:269880
567924,20378,539648,12920241,27215,42436,13265,0,1708,15:56:31:369434
567928,20378,539652,12920242,27215,42436,13265,0,1708,15:56:31:474764
567933,20378,539656,12920244,27215,42436,13265,0,1708,15:56:31:588123
567936,20378,539661,12920246,27215,42436,13265,0,1708,15:56:31:678585
567940,20378,539663,12920250,27215,42437,13265,0,1708,15:56:31:804457
567944,20378,539668,12920252,27215,42437,13265,0,1708,15:56:31:899183
567947,20378,539673,12920254,27215,42437,13265,0,1708,15:56:32:012694
567951,20378,539676,12920257,27215,42437,13265,0,1708,15:56:32:133591
567956,20378,539679,12920261,27215,42437,13265,0,1708,15:56:32:246272
567961,20378,539683,12920263,27215,42437,13265,0,1708,15:56:32:346125
567965,20378,539688,12920265,27216,42437,13266,0,1708,15:56:32:478715
567969,20378,539692,12920267,27216,42438,13266,0,1708,15:56:32:573180
567972,20378,539696,12920269,27216,42438,13266,0,1708,15:56:32:678052
567979,20378,539701,12920271,27216,42438,13266,0,1708,15:56:32:800081
567983,20378,539706,12920273,27216,42438,13266,0,1708,15:56:32:930577
567988,20378,539712,12920277,27216,42438,13266,0,1708,15:56:33:033665
567992,20378,539715,12920279,27216,42438,13266,0,1708,15:56:33:146760
567996,20378,539720,12920282,27216,42439,13266,0,1708,15:56:33:246189
568000,20378,539723,12920284,27216,42439,13266,0,1708,15:56:33:345005
568004,20378,539729,12920285,27216,42439,13266,0,1708,15:56:33:470165
568010,20378,539732,12920287,27216,42439,13266,0,1708,15:56:33:567680
568013,20378,539736,12920289,27216,42439,13266,0,1708,15:56:33:685515
568018,20378,539739,12920292,27216,42439,13266,0,1708,15:56:33:777360
568041,20378,539752,12920610,27216,42442,13267,0,1708,15:56:37:561365
568045,20378,539755,12920627,27216,42442,13267,0,1708,15:56:37:647843
