time,w
01:22:25:164631,1.30152
01:22:25:431279,1.30152
01:22:25:710149,0.95232
01:22:25:971564,0.95232
01:22:26:239478,0.98704
01:22:26:511437,0.98704
01:22:26:787241,1.3606800000000001
01:22:27:061179,1.3606800000000001
01:22:27:354585,0.77532
01:22:27:606242,0.77532
01:22:27:869654,0.52788
01:22:28:139751,0.52788
01:22:28:434316,0.49800000000000005
01:22:28:679810,0.49800000000000005
01:22:28:949203,0.51792
01:22:29:226580,0.51792
01:22:29:531763,0.48306000000000004
01:22:29:772383,0.48306000000000004
01:22:30:031710,0.5029800000000001
01:22:30:308690,0.5029800000000001
01:22:30:587238,0.89776
01:22:30:845662,0.89776
01:22:31:149525,0.5129400000000001
01:22:31:394584,0.5129400000000001
01:22:31:668608,0.48403
01:22:31:941120,0.48403
01:22:32:210160,0.49800000000000005
01:22:32:476368,0.49800000000000005
01:22:32:749949,0.5129400000000001
01:22:33:024859,0.5129400000000001
