time,w
14:58:18:639867,2.10816
14:58:18:954490,2.1168
14:58:19:178568,2.1168
14:58:19:447038,2.1119000000000003
14:58:19:711590,2.1119000000000003
14:58:20:002881,2.12112
14:58:20:253049,2.12112
14:58:20:526856,2.11621
14:58:20:794676,2.11621
14:58:21:102876,2.12112
14:58:21:334859,2.12112
14:58:21:600998,2.11621
14:58:21:880649,2.11621
14:58:22:181787,2.12112
14:58:22:429204,2.12112
14:58:22:712481,2.12112
14:58:22:956884,2.12112
14:58:23:297477,2.12112
14:58:23:506850,2.12112
14:58:23:776337,2.12112
14:58:24:084364,2.12112
14:58:24:315922,2.12112
14:58:24:589130,2.12112
14:58:24:862128,2.11621
14:58:25:148669,2.11621
14:58:25:395840,2.12112
14:58:25:668152,2.12112
14:58:25:962122,2.11621
14:58:26:248508,2.11621
14:58:26:492554,2.11621
