time,w
14:57:49:612282,2.1124799999999997
14:57:49:885245,2.1124799999999997
14:57:50:186748,2.1119000000000003
14:57:50:422083,2.1119000000000003
14:57:50:719510,2.1119000000000003
14:57:50:984261,2.1119000000000003
14:57:51:235891,2.12112
14:57:51:503817,2.12112
14:57:51:772118,2.11621
14:57:52:087636,2.11621
14:57:52:312800,2.11621
14:57:52:585039,2.11621
14:57:52:854833,2.11621
14:57:53:174613,2.11621
14:57:53:394956,2.11621
14:57:53:665918,2.11621
14:57:53:955711,2.12112
14:57:54:245320,2.12112
14:57:54:485064,2.11621
14:57:54:753026,2.11621
14:57:55:031216,2.12112
14:57:55:294557,2.12112
14:57:55:565706,2.12112
14:57:55:849743,2.12112
14:57:56:121096,2.12112
14:57:56:383267,2.12112
14:57:56:639460,2.11621
14:57:56:917209,2.11621
14:57:57:220096,2.12112
14:57:57:466014,2.12112
