time,w
14:53:56:845652,2.1124799999999997
14:53:57:124550,2.1075899999999996
14:53:57:352884,2.1075899999999996
14:53:57:631183,2.1119000000000003
14:53:57:949207,2.1119000000000003
14:53:58:173844,2.12112
14:53:58:431351,2.12112
14:53:58:719639,2.12112
14:53:58:970694,2.12112
14:53:59:252603,2.12112
14:53:59:529362,2.12112
14:53:59:814322,2.11621
14:54:00:070029,2.11621
14:54:00:339337,2.12112
14:54:00:608793,2.12112
14:54:00:915237,2.11621
14:54:01:149032,2.11621
14:54:01:413593,2.12112
14:54:01:690150,2.12112
14:54:01:993213,2.12112
14:54:02:246089,2.12112
14:54:02:496292,2.12112
14:54:02:775175,2.12112
14:54:03:097015,2.11621
14:54:03:309936,2.11621
14:54:03:579132,2.12112
14:54:03:885715,2.12112
14:54:04:180677,2.11621
14:54:04:397401,2.11621
14:54:04:663737,2.12112
