time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,47.5,1.0,39.0,5.5,0.0,3.0,1.0,0.0,
200,36.5,0.0,22.0,10.5,0.0,1.0,0.0,0.0,
300,32.0,0.0,21.0,4.0,0.0,2.0,0.0,0.0,
400,42.0,1.0,25.5,8.5,0.0,1.5,1.0,0.0,
500,50.0,0.0,32.5,6.5,0.0,1.5,0.0,0.0,
600,36.0,0.0,23.0,8.5,0.0,1.5,0.0,0.0,
700,43.0,0.5,38.5,13.5,0.0,3.0,1.0,0.0,
800,30.0,0.5,21.5,12.0,0.0,1.5,0.0,0.0,
900,17.0,0.0,12.0,12.0,0.0,1.0,0.0,0.0,
1000,37.0,0.0,29.0,49.0,0.0,3.0,0.0,0.0,
1100,21.0,0.0,25.0,18.0,0.0,1.5,1.0,0.0,
1200,24.5,0.0,30.5,28.5,0.0,2.0,0.0,0.0,
1300,34.0,0.0,29.0,28.5,0.0,2.0,0.5,0.0,
1400,18.5,0.0,21.5,30.0,0.0,1.5,0.5,0.0,
1500,15.5,0.0,17.0,22.5,0.0,0.5,0.0,0.0,
1600,23.5,0.0,27.0,36.0,0.0,2.0,0.0,0.0,
1700,27.5,0.0,30.5,38.0,0.0,2.0,1.0,0.0,
1800,19.5,0.0,20.5,32.5,1.0,1.5,0.0,0.0,
1900,13.0,0.0,15.0,17.0,0.0,1.0,0.0,0.0,
2000,8.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,
2100,17.0,0.0,20.0,90.0,0.0,2.0,1.0,0.0,
2200,21.5,0.0,24.0,29.0,0.0,1.5,0.0,0.0,
2300,23.5,0.0,26.0,24.0,0.0,1.5,1.0,0.0,
2400,23.5,0.0,28.5,32.5,0.0,1.5,0.0,0.0,
2500,28.0,0.0,31.0,35.5,0.0,2.0,0.0,0.0,
2600,22.5,0.0,24.0,32.0,0.0,1.5,1.0,0.0,
2700,16.0,0.0,17.5,24.0,0.0,1.0,0.0,0.0,
2800,20.5,0.0,23.0,26.0,0.0,1.5,0.0,0.0,
2900,22.5,0.0,29.0,37.5,0.0,1.5,0.5,0.0,
3000,18.0,0.0,19.0,25.5,0.0,1.0,0.5,0.0,
3100,17.0,0.0,22.0,83.0,0.0,2.0,0.0,0.0,
3200,17.5,0.0,19.5,24.5,0.0,0.5,0.5,0.0,
3300,19.5,0.0,19.5,35.5,0.0,1.5,0.5,0.0,
3400,17.0,0.0,18.0,21.0,0.0,1.0,0.0,0.0,
3500,19.0,0.0,21.0,30.0,0.0,1.5,0.0,0.0,
3600,27.5,0.0,33.5,39.5,0.0,2.0,1.0,0.0,
3700,21.5,0.0,20.5,26.5,0.0,1.5,0.0,0.0,
3800,15.0,0.0,16.0,17.0,0.0,1.0,0.0,0.0,
3900,29.5,0.0,29.5,38.0,0.0,1.5,1.0,0.0,
4000,21.5,0.0,18.5,28.0,0.0,1.5,0.0,0.0,
4100,13.0,0.0,12.0,26.0,0.0,1.0,0.0,0.0,
4200,25.0,0.0,30.0,81.0,0.0,2.0,1.0,0.0,
4300,20.0,0.0,24.0,21.5,0.0,1.5,0.0,0.0,
4400,25.5,0.0,25.0,32.0,0.0,1.0,0.0,0.0,
4500,24.0,0.0,22.5,31.5,0.0,2.0,1.0,0.0,
4600,18.5,0.0,17.5,23.0,0.0,0.5,0.0,0.0,
4700,24.5,0.0,22.5,31.0,0.0,1.5,0.0,0.0,
4800,19.5,0.0,21.5,24.0,0.0,1.5,1.0,0.0,
4900,24.5,0.0,25.0,31.0,0.0,1.5,0.0,0.0,
5000,27.5,0.0,31.0,35.5,0.0,2.0,0.0,0.0,
5100,18.0,0.0,19.0,21.5,0.0,0.5,1.0,0.0,
5200,25.66666666662786,0.0,25.666666666744277,37.66666666418314,0.0,2.0,0.0,0.0,
5300,23.33333333337214,0.0,25.333333333255723,37.33333333581686,0.0,2.0,0.0,0.0,
5400,16.0,0.0,15.0,33.0,0.0,1.0,1.0,0.0,
5500,19.5,0.0,21.5,24.0,0.0,1.0,0.0,0.0,
5600,17.5,0.0,25.5,26.0,0.0,1.0,0.0,0.0,
5700,24.0,0.0,24.5,30.5,0.0,1.5,0.5,0.0,
5800,26.0,0.0,29.5,39.0,0.0,2.0,0.5,0.0,
