time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1996.0
100,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1996.0
200,,,,,,,,,
300,,,,,,,,,1996.0
400,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1996.0
500,,,,,,,,,
600,,,,,,,,,1996.0
700,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1996.0
800,,,,,,,,,
900,,,,,,,,,1996.0
1000,9.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1996.0
1100,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1996.0
1200,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1536.0
1300,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1363.0
1400,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1996.0
1500,,,,,,,,,
1600,,,,,,,,,1536.0
1700,,,,,,,,,
1800,,,,,,,,,1996.0
1900,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1363.0
2000,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1843.0
2100,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
2200,,,,,,,,,
2300,,,,,,,,,1334.0
2400,2.5,0.0,2.5,9.5,0.0,0.0,0.0,0.0,1996.0
2500,,,,,,,,,
2600,,,,,,,,,1996.0
2700,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1996.0
2800,,,,,,,,,
2900,,,,,,,,,1536.0
3000,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1996.0
3100,1.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,825.0
3200,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1747.0
3300,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1996.0
3400,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1996.0
3500,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,1363.0
3600,,,,,,,,,
3700,,,,,,,,,1996.0
3800,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1996.0
3900,1.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1536.0
4000,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1996.0
4100,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1843.0
4200,,,,,,,,,
4300,,,,,,,,,1843.0
4400,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1363.0
4500,1.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,1996.0
4600,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1747.0
4700,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
4800,,,,,,,,,
4900,,,,,,,,,1996.0
5000,2.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,979.0
5100,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1996.0
5200,,,,,,,,,
5300,,,,,,,,,1536.0
5400,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,825.0
5500,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
5600,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,1996.0
5700,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1536.0
5800,,,,,,,,,
5900,,,,,,,,,1247.5
6000,,,,,,,,,
6100,,,,,,,,,825.0
6200,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1843.0
6300,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
6400,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
6500,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1536.0
6600,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1843.0
6700,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1747.0
6800,,,,,,,,,
6900,,,,,,,,,1363.0
7000,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,825.0
7100,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1363.0
7200,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1747.0
7300,2.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,1363.0
7400,,,,,,,,,
7500,,,,,,,,,1747.0
7600,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
7700,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1843.0
7800,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1536.0
7900,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
8000,,,,,,,,,
8100,,,,,,,,,1996.0
