user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
683340,111277,1010044,63668960,210984,178116,108519,0,,15:20:06:920102
683383,111278,1010077,63668963,210984,178119,108520,0,,15:20:07:016302
683401,111278,1010094,63668970,210984,178120,108520,0,,15:20:07:088941
683436,111278,1010115,63668998,210984,178122,108521,0,,15:20:07:200960
683485,111280,1010143,63669000,210984,178124,108522,0,,15:20:07:286135
683518,111280,1010158,63669001,210984,178125,108522,0,,15:20:07:336188
683542,111280,1010173,63669006,210984,178126,108522,0,,15:20:07:413551
683584,111280,1010196,63669011,210984,178128,108523,0,,15:20:07:503513
683615,111281,1010216,63669021,210984,178130,108523,0,,15:20:07:577702
683651,111282,1010238,63669024,210984,178132,108524,0,,15:20:07:677778
683681,111283,1010263,63669029,210984,178134,108524,0,,15:20:07:753196
683722,111284,1010287,63669039,210985,178136,108524,0,,15:20:07:830418
683736,111284,1010298,63669046,210985,178137,108525,0,,15:20:07:873066
683750,111284,1010311,63669056,210985,178138,108525,0,,15:20:07:917604
683761,111284,1010321,63669066,210985,178139,108525,0,,15:20:07:970025
683774,111284,1010342,63669081,210985,178140,108525,0,,15:20:08:034928
683792,111284,1010357,63669098,210985,178142,108526,0,,15:20:08:107109
683806,111284,1010378,63669119,210985,178143,108526,0,,15:20:08:165809
683818,111284,1010393,63669133,210985,178144,108526,0,,15:20:08:239742
683832,111284,1010414,63669153,210985,178145,108526,0,,15:20:08:302056
683845,111284,1010427,63669172,210985,178146,108527,0,,15:20:08:375110
683860,111284,1010447,63669195,210985,178147,108527,0,,15:20:08:434318
683873,111284,1010463,63669212,210985,178148,108527,0,,15:20:08:497318
683888,111284,1010479,63669243,210985,178149,108527,0,,15:20:08:592325
683908,111284,1010496,63669267,210985,178150,108528,0,,15:20:08:659646
683924,111284,1010512,63669287,210985,178151,108528,0,,15:20:08:734579
683938,111284,1010531,63669312,210985,178152,108528,0,,15:20:08:799578
683952,111284,1010548,63669330,210985,178153,108528,0,,15:20:08:855379
683961,111286,1010560,63669342,210985,178153,108529,0,,15:20:08:898364
683971,111286,1010573,63669355,210985,178154,108529,0,,15:20:08:952048
683984,111286,1010588,63669370,210985,178155,108529,0,,15:20:09:011489
683994,111286,1010606,63669388,210985,178156,108529,0,,15:20:09:069588
684006,111286,1010621,63669406,210985,178157,108529,0,,15:20:09:167487
684026,111286,1010645,63669474,210985,178158,108530,0,,15:20:09:285457
684044,111286,1010666,63669498,210985,178159,108530,0,,15:20:09:359760
684059,111286,1010682,63669517,210985,178160,108530,0,,15:20:09:439429
684080,111286,1010701,63669548,210985,178162,108531,0,,15:20:09:523043
684095,111286,1010720,63669567,210985,178163,108531,0,,15:20:09:589747
684112,111286,1010735,63669582,210985,178164,108531,0,,15:20:09:635770
684125,111287,1010749,63669602,210985,178165,108531,0,,15:20:09:709134
684139,111287,1010765,63669619,210985,178166,108532,0,,15:20:09:762693
684152,111287,1010781,63669644,210985,178167,108532,0,,15:20:09:849234
684167,111287,1010796,63669658,210985,178168,108532,0,,15:20:09:906580
684180,111287,1010812,63669677,210985,178169,108532,0,,15:20:09:951047
684194,111287,1010825,63669691,210985,178169,108533,0,,15:20:10:003966
684204,111287,1010837,63669704,210985,178170,108533,0,,15:20:10:047475
684215,111287,1010847,63669716,210985,178171,108533,0,,15:20:10:097959
684224,111287,1010865,63669736,210985,178172,108533,0,,15:20:10:160755
684237,111287,1010886,63669804,210985,178173,108533,0,,15:20:10:296221
684249,111287,1010899,63669819,210985,178174,108534,0,,15:20:10:357605
684263,111287,1010919,63669842,210985,178175,108534,0,,15:20:10:419534
684275,111287,1010934,63669860,210985,178176,108534,0,,15:20:10:487948
684288,111287,1010948,63669876,210985,178177,108534,0,,15:20:10:528938
684297,111287,1010961,63669895,210985,178177,108534,0,,15:20:10:600768
684312,111287,1010979,63669916,210985,178178,108534,0,,15:20:10:652039
684324,111287,1010995,63669937,210985,178179,108535,0,,15:20:10:725946
684337,111287,1011011,63669954,210985,178180,108535,0,,15:20:10:790897
684353,111287,1011028,63669971,210985,178181,108535,0,,15:20:10:854841
684366,111287,1011047,63669990,210985,178182,108535,0,,15:20:10:922008
684379,111287,1011064,63670007,210985,178183,108535,0,,15:20:10:985578
684396,111287,1011080,63670027,210985,178184,108536,0,,15:20:11:044856
684411,111287,1011094,63670044,210985,178185,108536,0,,15:20:11:104877
684423,111287,1011109,63670061,210986,178185,108536,0,,15:20:11:173633
684443,111287,1011125,63670080,210986,178186,108536,0,,15:20:11:270370
