time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1996.0
100,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1996.0
200,6.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1996.0
300,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1996.0
400,,,,,,,,,
500,,,,,,,,,1996.0
600,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1996.0
700,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1996.0
800,,,,,,,,,
900,,,,,,,,,1996.0
1000,8.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1996.0
1100,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1996.0
1200,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1996.0
1300,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1996.0
1400,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1996.0
1500,,,,,,,,,
1600,,,,,,,,,1996.0
1700,,,,,,,,,
1800,,,,,,,,,1996.0
1900,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,1996.0
2000,,,,,,,,,
2100,,,,,,,,,1996.0
2200,1.0,0.0,1.0,13.5,0.0,0.0,0.0,0.0,1363.0
2300,,,,,,,,,
2400,,,,,,,,,1996.0
2500,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1536.0
2600,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1996.0
2700,,,,,,,,,
2800,,,,,,,,,1996.0
2900,5.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1996.0
3000,3.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,1747.0
3100,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,1536.0
3200,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1747.0
3300,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1996.0
3400,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1747.0
3500,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1363.0
3600,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
3700,4.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,979.0
3800,,,,,,,,,
3900,,,,,,,,,1996.0
4000,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,1996.0
4100,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1843.0
4200,,,,,,,,,
4300,,,,,,,,,1996.0
4400,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1996.0
4500,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1996.0
4600,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1843.0
4700,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1536.0
4800,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1996.0
4900,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1843.0
5000,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1843.0
5100,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1363.0
5200,,,,,,,,,
5300,,,,,,,,,1843.0
5400,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1363.0
5500,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,825.0
5600,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1843.0
5700,1.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,1536.0
5800,,,,,,,,,
5900,,,,,,,,,1996.0
6000,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,1132.0
6100,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
6200,,,,,,,,,
6300,,,,,,,,,1363.0
6400,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1996.0
6500,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1132.0
6600,1.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1363.0
6700,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1747.0
6800,,,,,,,,,
6900,,,,,,,,,825.0
7000,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1996.0
7100,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1132.0
7200,,,,,,,,,
7300,,,,,,,,,1843.0
7400,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1996.0
7500,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1996.0
7600,6.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1996.0
7700,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1996.0
7800,,,,,,,,,
7900,,,,,,,,,1996.0
8000,3.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1843.0
