time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1708.0
100,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1708.0
200,,,,,,,,,
300,,,,,,,,,1708.0
400,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1708.0
500,6.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
600,9.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
700,,,,,,,,,
800,,,,,,,,,1708.0
900,3.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,1708.0
1000,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
1100,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
1200,,,,,,,,,
1300,,,,,,,,,1708.0
1400,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1708.0
1500,5.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1708.0
1600,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1708.0
1700,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1708.0
1800,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
1900,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1708.0
2000,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1708.0
2100,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1708.0
2200,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
2300,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1708.0
2400,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
2500,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
2600,,,,,,,,,
2700,,,,,,,,,1708.0
2800,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1708.0
2900,3.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1708.0
3000,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
3100,4.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1708.0
3200,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1708.0
3300,,,,,,,,,
3400,,,,,,,,,1708.0
3500,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1708.0
3600,3.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1708.0
3700,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
3800,4.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1708.0
3900,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1708.0
4000,,,,,,,,,
4100,,,,,,,,,
4200,,,,,,,,,
4300,,,,,,,,,
4400,,,,,,,,,
4500,,,,,,,,,
4600,,,,,,,,,
4700,,,,,,,,,
4800,,,,,,,,,
4900,,,,,,,,,1708.0
5000,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
5100,3.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1708.0
5200,3.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1708.0
5300,,,,,,,,,
5400,,,,,,,,,1708.0
5500,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
5600,4.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,1708.0
5700,5.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1708.0
5800,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
5900,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1708.0
6000,5.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1708.0
6100,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
6200,,,,,,,,,
6300,,,,,,,,,1708.0
6400,4.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1708.0
6500,6.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,1708.0
6600,,,,,,,,,
6700,,,,,,,,,1708.0
6800,5.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1708.0
6900,,,,,,,,,
7000,,,,,,,,,1708.0
7100,4.5,0.0,5.0,3.0,0.0,1.5,0.0,0.0,1708.0
7200,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
7300,,,,,,,,,
7400,,,,,,,,,1708.0
7500,7.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
7600,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
7700,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
7800,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
7900,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
8000,4.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,1708.0
