time[ms],cpu_load,cpu_scaling_freq,cpu,sitename,w
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
0,,1996.0,8,amazon,1.0
0,,1996.0,8,amazon,1.0745248
100,,,8,amazon,
100,,,8,amazon,
100,,,8,amazon,
100,1.0,1996.0,8,amazon,
100,0.9333333333333332,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,,,8,amazon,
100,,,8,amazon,
100,1.0,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,0.9333333333333332,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,0.9523809523809524,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,,,8,amazon,
100,1.0,1996.0,8,amazon,
100,,,8,amazon,
100,,,8,amazon,
100,0.9523809523809524,1996.0,8,amazon,
100,,,8,amazon,
100,,,8,amazon,
100,0.9393939393939394,1996.0,8,amazon,
100,0.875,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,,,8,amazon,
100,,,8,amazon,
100,0.9333333333333332,1996.0,8,amazon,
100,0.875,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,0.9375,1996.0,8,amazon,
100,0.9090909090909092,1996.0,8,amazon,
100,,,8,amazon,
100,1.0,1996.0,8,amazon,
100,0.9473684210526316,1996.0,8,amazon,
100,0.9,1996.0,8,amazon,
100,,,8,amazon,
100,0.8571428571428571,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,1.0,1996.0,8,amazon,
100,0.9375,1996.0,8,amazon,
100,0.9285714285714286,1996.0,8,amazon,
100,,,8,amazon,
100,1.0,1996.0,8,amazon,
100,,,8,amazon,
100,,,8,amazon,
200,,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,0.9090909090909092,1996.0,8,amazon,1.075086923076923
200,,,8,amazon,1.075086923076923
200,0.8888888888888888,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,,,8,amazon,1.075086923076923
200,,,8,amazon,1.075086923076923
200,0.8333333333333334,1996.0,8,amazon,1.075086923076923
200,0.9,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,0.7777777777777778,1996.0,8,amazon,1.075086923076923
200,0.8888888888888888,1996.0,8,amazon,1.075086923076923
200,,,8,amazon,1.075086923076923
200,,,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,0.9166666666666666,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,0.9285714285714286,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,0.8888888888888888,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,,,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,0.8888888888888888,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,,,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,0.9166666666666666,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,0.9285714285714286,1996.0,8,amazon,1.075086923076923
200,1.0,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,0.8888888888888888,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
200,,1996.0,8,amazon,1.075086923076923
300,1.0,1996.0,8,amazon,1.074511875
300,1.0,1996.0,8,amazon,1.074511875
300,0.8666666666666667,1996.0,8,amazon,1.074511875
300,,,8,amazon,1.074511875
300,,1996.0,8,amazon,1.074511875
300,,,8,amazon,1.074511875
300,0.9090909090909092,1996.0,8,amazon,1.074511875
300,0.8571428571428571,1996.0,8,amazon,1.074511875
300,,1996.0,8,amazon,1.074511875
