,time[ms],cpu,sitename,Pmodel
0,0,5,amazon,
1,100,5,amazon,1.07532506
2,200,5,amazon,1.0753892
3,300,5,amazon,
4,400,5,amazon,
5,500,5,amazon,
6,600,5,amazon,1.07532506
7,700,5,amazon,
8,800,5,amazon,
9,900,5,amazon,1.07537717375
10,1000,5,amazon,
11,1100,5,amazon,
12,1200,5,amazon,1.0753598025
13,1300,5,amazon,1.0753806479999999
14,1400,5,amazon,
15,1500,5,amazon,
16,1600,5,amazon,
17,1700,5,amazon,1.0754519456521738
18,1800,5,amazon,1.0754292875
19,1900,5,amazon,
20,2000,5,amazon,
21,2100,5,amazon,1.0754084419999999
22,2200,5,amazon,1.0754008618181818
23,2300,5,amazon,
24,2400,5,amazon,
25,2500,5,amazon,1.0754766636363635
26,2600,5,amazon,1.0754177066666666
27,2700,5,amazon,1.075362960909091
28,2800,5,amazon,1.075491824
29,2900,5,amazon,1.0754292875
30,3000,5,amazon,1.0754766636363635
31,3100,5,amazon,
32,3200,5,amazon,
33,3300,5,amazon,1.0754292875
34,3400,5,amazon,1.075450133
35,3500,5,amazon,1.075491824
36,3600,5,amazon,
37,3700,5,amazon,
38,3800,5,amazon,1.0755335149999998
39,3900,5,amazon,1.07545334
40,4000,5,amazon,1.0754739564285714
41,4100,5,amazon,
42,4200,5,amazon,
43,4300,5,amazon,1.075450133
44,4400,5,amazon,1.0754143978571429
45,4500,5,amazon,1.07545334
46,4600,5,amazon,
47,4700,5,amazon,
48,4800,5,amazon,1.0754722047058822
49,4900,5,amazon,1.0754766636363635
50,5000,5,amazon,1.0754084419999999
51,5100,5,amazon,1.0754292875
52,5200,5,amazon,
53,5300,5,amazon,
54,5400,5,amazon,1.0754387627272726
55,5500,5,amazon,1.0754766636363635
56,5600,5,amazon,1.0754084419999999
57,5700,5,amazon,1.0754766636363635
58,5800,5,amazon,1.0753598025
59,5900,5,amazon,1.0754084419999999
60,6000,5,amazon,1.075491824
61,6100,5,amazon,1.0754766636363635
62,6200,5,amazon,1.075450133
63,6300,5,amazon,
64,6400,5,amazon,
65,6500,5,amazon,1.075436236
66,6600,5,amazon,1.0755103533333332
67,6700,5,amazon,
68,6800,5,amazon,
69,6900,5,amazon,1.0754898848837209
70,7000,5,amazon,1.0754519456521738
71,7100,5,amazon,
72,7200,5,amazon,
73,7300,5,amazon,1.07545334
74,7400,5,amazon,1.0754387627272726
75,7500,5,amazon,1.075450133
76,7600,5,amazon,1.075362960909091
77,7700,5,amazon,1.07545334
78,7800,5,amazon,
79,7900,5,amazon,
80,8000,5,amazon,1.07548541
81,0,5,amazon,
82,100,5,amazon,1.07532506
83,200,5,amazon,
84,300,5,amazon,
85,400,5,amazon,
86,500,5,amazon,
87,600,5,amazon,1.075366751
88,700,5,amazon,
89,800,5,amazon,
90,900,5,amazon,1.07535713
91,1000,5,amazon,1.0754387627272726
92,1100,5,amazon,1.0753548392857142
93,1200,5,amazon,
94,1300,5,amazon,
95,1400,5,amazon,1.07545334
96,1500,5,amazon,
97,1600,5,amazon,
98,1700,5,amazon,1.0755212529411764
99,1800,5,amazon,1.075394545
100,1900,5,amazon,
101,2000,5,amazon,
102,2100,5,amazon,
103,2200,5,amazon,
104,2300,5,amazon,1.0754387627272726
105,2400,5,amazon,1.0755103533333332
106,2500,5,amazon,
107,2600,5,amazon,
108,2700,5,amazon,1.0755434414285714
109,2800,5,amazon,
110,2900,5,amazon,
111,3000,5,amazon,1.0755037357142856
112,3100,5,amazon,1.0754766636363635
113,3200,5,amazon,1.0754212699999999
114,3300,5,amazon,1.07546403
115,3400,5,amazon,1.0754766636363635
116,3500,5,amazon,1.0754084419999999
117,3600,5,amazon,
118,3700,5,amazon,
119,3800,5,amazon,1.075547412
120,3900,5,amazon,1.0753713833333334
121,4000,5,amazon,1.07548541
122,4100,5,amazon,
123,4200,5,amazon,
124,4300,5,amazon,1.075575206
125,4400,5,amazon,1.07546403
126,4500,5,amazon,1.0754008618181818
127,4600,5,amazon,1.0753892
128,4700,5,amazon,1.0754766636363635
129,4800,5,amazon,1.0755335149999998
130,4900,5,amazon,1.075394545
131,5000,5,amazon,1.07545334
132,5100,5,amazon,
133,5200,5,amazon,
134,5300,5,amazon,1.0755037357142856
135,5400,5,amazon,1.0754387627272726
136,5500,5,amazon,1.075366751
137,5600,5,amazon,
138,5700,5,amazon,
139,5800,5,amazon,1.0754143978571429
140,5900,5,amazon,1.075491824
141,6000,5,amazon,1.0754177066666666
142,6100,5,amazon,1.07551748
143,6200,5,amazon,1.075366751
144,6300,5,amazon,
145,6400,5,amazon,
146,6500,5,amazon,1.0754766636363635
147,6600,5,amazon,1.0754766636363635
