,time,VSZ,RSS
0,20:49:47:138653,,
1,20:49:47:237885,0.00018835455175891802,0.0
2,20:49:47:402436,0.0,0.0
3,20:49:47:518546,0.0,0.0
4,20:49:47:672680,0.0,0.0
5,20:49:47:770353,0.0,0.0
6,20:49:47:907856,0.0,0.0
7,20:49:48:050407,0.0,0.0
8,20:49:48:158291,0.0008788223780133997,0.0033421011913972176
9,20:49:48:315809,-4.561302479921814e-05,0.004317922462449442
10,20:49:48:400678,0.004393304842898793,-0.016368270736725754
11,20:49:48:571178,0.007686587075861118,6.244146113010274e-05
12,20:49:48:658949,0.0063998197233881005,0.0010926573426572883
13,20:49:48:752464,-2.7989095447988888e-06,0.0008108023825115218
14,20:49:48:947516,-2.239133903003676e-05,0.0
15,20:49:49:133343,-0.00011755716217010104,-0.0012775371576355665
16,20:49:49:325416,0.00010917305608981742,0.0011543741420192433
17,20:49:49:419531,0.0,0.0
18,20:49:49:497636,0.0,0.0
19,20:49:49:611222,0.0,0.0
20,20:49:49:740428,0.0,0.0
21,20:49:49:872715,-8.39701066424059e-06,-0.0029605160646950512
22,20:49:50:010769,0.0,0.0
23,20:49:50:163190,0.0,0.0
24,20:49:50:283178,0.0,0.0
25,20:49:50:419522,-0.001522670719657837,-0.01043945739826213
26,20:49:50:495703,0.0,0.0
27,20:49:50:621557,0.0,0.0
28,20:49:50:758176,0.0,0.0
29,20:49:50:882659,0.0,0.0
30,20:49:50:987322,0.0,0.0
31,20:49:51:070161,0.0,0.0
32,20:49:51:199357,0.0,0.0
33,20:49:51:327461,0.0,0.0
34,20:49:51:444506,0.0,0.0
35,20:49:51:572838,0.0,0.0
36,20:49:51:702852,0.0,0.0
37,20:49:51:838245,0.0,0.0
38,20:49:51:962968,0.0,0.0
39,20:49:52:085264,-0.005749559181774111,0.0007896399241946739
40,20:49:52:198274,0.0,0.0
41,20:49:52:280467,0.0,0.0
42,20:49:52:361816,0.0,0.0
43,20:49:52:487378,0.0,0.0
44,20:49:52:619113,0.0,0.0
45,20:49:52:745236,0.0,0.0
46,20:49:52:896597,0.0,0.0
47,20:49:53:052564,0.0,0.0
48,20:49:53:200017,0.0,0.0
49,20:49:53:332991,0.0,0.0
50,20:49:53:484349,0.0,0.0
51,20:49:53:637434,0.0,0.0
52,20:49:53:784851,0.0,0.0
53,20:49:53:941839,0.0,0.0
54,20:49:54:091122,0.0,0.0
55,20:49:54:214764,0.0,0.0
56,20:49:54:366680,0.0,0.0
57,20:49:54:524136,0.0,0.0
58,20:49:54:674064,0.0,0.0
59,20:49:54:825761,0.0,0.0
60,20:49:54:980331,0.0,0.0
61,20:49:55:129241,0.0,0.0
62,20:49:55:281951,0.0,0.0
63,20:49:55:427807,0.0,0.0
64,20:49:55:592026,0.0,0.0
65,20:49:55:752270,0.0,0.0
66,20:49:55:893053,0.0,0.0
67,20:49:56:038982,0.0,0.0
68,20:49:56:190225,0.0,0.0
69,20:49:56:345118,0.0,0.0
70,20:49:56:494090,0.0,0.0
71,20:49:56:649634,0.0,0.0
72,20:49:56:817200,0.0,0.0
73,20:49:56:924013,0.0,0.0
