,time,VSZ,RSS
0,20:39:26:832646,,
1,20:39:27:001275,0.00026931622534065447,0.001908821938726879
2,20:39:27:090127,0.0,0.0
3,20:39:27:247206,0.0,0.0
4,20:39:27:390485,0.0,0.0
5,20:39:27:534551,0.0,0.0
6,20:39:27:671796,0.0,0.0
7,20:39:27:818063,0.0,0.0
8,20:39:27:909975,0.0,0.0
9,20:39:28:011918,0.0,0.0
10,20:39:28:100030,0.00597785149927077,-0.012923506811037377
11,20:39:28:257170,0.011307949657479721,-0.02596023933603553
12,20:39:28:345888,0.004870840802901011,0.002080649955414682
13,20:39:28:440844,-0.004646569157691793,-0.015061630742864707
14,20:39:28:538363,0.0,0.0
15,20:39:28:701311,-9.449920148174584e-06,0.0012715409068093653
16,20:39:28:856255,0.00011025011025012077,0.0011028305985363307
17,20:39:28:990296,0.0,0.0
18,20:39:29:110359,0.0,0.0
19,20:39:29:248008,0.0,0.0
20,20:39:29:408369,3.1496559000920854e-06,0.0
21,20:39:29:545490,0.0,0.0
22,20:39:29:659665,0.0,0.0
23,20:39:29:809331,0.0,0.0
24,20:39:29:957639,0.0,0.0
25,20:39:30:098809,-0.00171340741300674,-0.011116303912404812
26,20:39:30:248029,0.0,0.0
27,20:39:30:396538,0.0,0.0
28,20:39:30:543905,0.0,0.0
29,20:39:30:697558,0.0,0.0
30,20:39:30:840239,0.0,-3.37575532525225e-05
31,20:39:30:983761,0.0,0.0
32,20:39:31:143457,0.0,0.0
33,20:39:31:299274,0.0,0.0
34,20:39:31:442127,0.0,0.0
35,20:39:31:595260,0.0,0.0
36,20:39:31:725699,0.0,0.0
37,20:39:31:871956,-0.006565662939498673,-0.0019242454932144604
38,20:39:31:963404,0.0,0.0
39,20:39:32:119026,0.0,0.0
40,20:39:32:258251,0.0,0.0
41,20:39:32:406897,0.0,0.0
42,20:39:32:541561,0.0,0.0
43,20:39:32:686370,0.0,0.0
44,20:39:32:828866,0.0,0.0
45,20:39:32:972967,0.0,0.0
46,20:39:33:119975,0.0,0.0
47,20:39:33:260070,0.0,0.0
48,20:39:33:402734,0.0,0.0
49,20:39:33:540310,0.0,0.0
50,20:39:33:684965,0.0,0.0
51,20:39:33:844109,0.0,0.0
52,20:39:33:984008,0.0,0.0
53,20:39:34:135519,0.0,0.0
54,20:39:34:287018,0.0,0.0
55,20:39:34:443587,0.0,0.0
56,20:39:34:590243,0.0,0.0
57,20:39:34:731842,0.0,0.0
58,20:39:34:860529,0.0,0.0
59,20:39:35:004697,0.0,0.0
60,20:39:35:144165,0.0,0.0
61,20:39:35:289210,0.0,0.0
62,20:39:35:427251,0.0,0.0
63,20:39:35:574597,0.0,0.0
64,20:39:35:718146,0.0,0.0
65,20:39:35:861182,0.0,0.0
66,20:39:36:004756,0.0,0.0
67,20:39:36:149474,0.0,0.0
68,20:39:36:291157,0.0,0.0
69,20:39:36:430795,0.0,0.0
70,20:39:36:566273,0.0,0.0
