,time,VSZ,RSS
0,20:48:46:609962,,
1,20:48:46:780476,0.00018837874402755084,0.0
2,20:48:46:927006,0.0,0.0
3,20:48:47:087285,0.0,0.0
4,20:48:47:240199,0.0,0.0
5,20:48:47:389573,0.0,-6.158204267636691e-05
6,20:48:47:542610,0.0,0.0
7,20:48:47:704835,0.0,-0.00012317167051578704
8,20:48:47:788359,0.005324977741250514,0.010316898155277032
9,20:48:47:948771,0.011249254875244752,-0.011552764738157695
10,20:48:48:042538,0.0,0.0
11,20:48:48:193285,0.0025964693630651237,-0.007031177722268467
12,20:48:48:307620,-2.7997245071187393e-06,0.000838535358240966
13,20:48:48:474960,-0.00013158742024266257,-0.001365357165022063
14,20:48:48:620198,0.00010920393134150608,0.001305077372444119
15,20:48:48:749945,0.0,0.0
16,20:48:48:890086,0.0,0.0
17,20:48:49:047451,0.0,0.0
18,20:48:49:216575,-8.399385165058781e-06,-0.0006206554121152008
19,20:48:49:346584,0.0,0.0
20,20:48:49:484704,0.0,0.0
21,20:48:49:630484,0.0,0.0
22,20:48:49:787117,-0.0015231013030355678,-0.010371382436964338
23,20:48:49:942679,0.0,0.0
24,20:48:50:094262,0.0,0.0
25,20:48:50:238376,0.0,0.0
26,20:48:50:385328,0.0,0.0
27,20:48:50:536190,0.0,0.0
28,20:48:50:687649,0.0,0.0
29,20:48:50:828363,0.0,0.0
30,20:48:50:974383,0.0,0.0
31,20:48:51:123026,0.0,0.0
32,20:48:51:272144,0.0,0.0
33,20:48:51:414703,0.0,0.0
34,20:48:51:558472,-0.0057876406951898884,-0.0012237213680577064
35,20:48:51:714217,0.0,0.0
36,20:48:51:855657,0.0,0.0
37,20:48:51:999812,0.0,0.0
38,20:48:52:140118,0.0,0.0
39,20:48:52:282450,0.0,0.0
40,20:48:52:444817,0.0,0.0
41,20:48:52:596298,0.0,0.0
42,20:48:52:753505,0.0,0.0
43,20:48:52:899013,0.0,0.0
44,20:48:53:048033,0.0,0.0
45,20:48:53:193857,0.0,0.0
46,20:48:53:335502,0.0,0.0
47,20:48:53:478641,0.0,0.0
48,20:48:53:633609,0.0,0.0
49,20:48:53:781754,0.0,0.0
50,20:48:53:928221,0.0,0.0
51,20:48:54:093019,0.0,0.0
52,20:48:54:232422,0.0,0.0
53,20:48:54:393767,0.0,0.0
54,20:48:54:541963,0.0,0.0
55,20:48:54:702673,0.0,0.0
56,20:48:54:854471,0.0,0.0
57,20:48:55:006467,0.0,0.0
58,20:48:55:143793,0.0,0.0
59,20:48:55:295332,0.0,0.0
60,20:48:55:457294,0.0,0.0
61,20:48:55:612013,0.0,0.0
62,20:48:55:755994,0.0,0.0
63,20:48:55:903897,0.0,0.0
64,20:48:56:058632,0.0,0.0
65,20:48:56:217427,0.0,0.0
66,20:48:56:354440,0.0,0.0
