user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
175474,13469,220564,8137167,14755,29677,20065,0,1708,16:22:28:805214
175484,13469,220568,8137168,14755,29678,20065,0,1708,16:22:28:919619
175488,13469,220572,8137171,14755,29678,20065,0,1708,16:22:29:028751
175490,13469,220576,8137175,14755,29678,20065,0,1708,16:22:29:130100
175494,13469,220579,8137177,14755,29678,20065,0,1708,16:22:29:217281
175500,13469,220584,8137178,14755,29679,20066,0,1708,16:22:29:336677
175504,13469,220588,8137180,14755,29679,20066,0,1708,16:22:29:480526
175509,13469,220593,8137181,14755,29680,20066,0,1708,16:22:29:666422
175515,13469,220601,8137190,14755,29680,20066,0,1708,16:22:29:847893
175520,13469,220607,8137192,14755,29681,20066,0,1708,16:22:29:968154
175525,13469,220612,8137194,14755,29681,20066,0,1708,16:22:30:079058
175529,13469,220617,8137196,14755,29681,20066,0,1708,16:22:30:183911
175533,13469,220621,8137198,14755,29682,20067,0,1708,16:22:30:286268
175537,13469,220625,8137201,14755,29682,20067,0,1708,16:22:30:398012
175540,13469,220630,8137203,14755,29682,20067,0,1708,16:22:30:532063
175544,13469,220637,8137206,14755,29682,20067,0,1708,16:22:30:640255
175547,13469,220641,8137209,14755,29682,20067,0,1708,16:22:30:872915
175551,13469,220649,8137221,14755,29683,20067,0,1708,16:22:30:988958
175553,13469,220653,8137224,14755,29683,20067,0,1708,16:22:31:087722
175557,13469,220657,8137225,14755,29683,20067,0,1708,16:22:31:166587
175562,13469,220659,8137226,14755,29683,20067,0,1708,16:22:31:326858
175567,13469,220664,8137232,14755,29683,20067,0,1708,16:22:31:433823
175570,13469,220668,8137234,14755,29684,20067,0,1708,16:22:31:540115
175574,13469,220672,8137238,14755,29684,20067,0,1708,16:22:31:667213
175578,13469,220677,8137241,14755,29684,20067,0,1708,16:22:31:804605
175582,13469,220682,8137247,14755,29684,20067,0,1516,16:22:31:946834
175586,13469,220684,8137250,14755,29684,20068,0,1708,16:22:32:028738
175590,13469,220687,8137252,14755,29684,20068,0,1708,16:22:32:139910
175594,13469,220691,8137254,14755,29685,20068,0,1708,16:22:32:245875
175599,13469,220694,8137256,14755,29685,20068,0,1708,16:22:32:362281
175605,13469,220698,8137259,14755,29685,20068,0,1708,16:22:32:464740
175608,13469,220701,8137262,14755,29685,20068,0,1708,16:22:32:608731
175612,13469,220708,8137265,14755,29685,20068,0,1708,16:22:32:691954
175616,13469,220710,8137267,14755,29685,20068,0,1708,16:22:32:863263
175622,13469,220716,8137277,14755,29686,20068,0,1708,16:22:33:036547
175627,13469,220721,8137280,14755,29686,20068,0,1708,16:22:33:173979
175631,13469,220725,8137284,14755,29686,20068,0,1708,16:22:33:277200
175635,13469,220729,8137286,14755,29686,20068,0,1708,16:22:33:379803
175639,13469,220731,8137290,14755,29686,20068,0,1708,16:22:33:487421
175644,13469,220734,8137293,14755,29687,20068,0,1708,16:22:33:589995
175649,13469,220736,8137294,14755,29687,20068,0,1708,16:22:33:721047
175655,13469,220741,8137297,14755,29687,20068,0,1708,16:22:33:847669
175659,13469,220746,8137300,14755,29687,20068,0,1708,16:22:33:949893
175661,13469,220749,8137305,14755,29687,20068,0,1708,16:22:34:039741
175666,13469,220753,8137307,14755,29687,20068,0,1708,16:22:34:160418
175670,13469,220758,8137308,14755,29688,20068,0,1708,16:22:34:269757
175672,13469,220763,8137310,14755,29688,20069,0,1708,16:22:34:358991
175676,13469,220767,8137313,14755,29688,20069,0,1708,16:22:34:481710
175683,13469,220770,8137315,14755,29688,20069,0,1708,16:22:34:593448
175687,13469,220773,8137318,14755,29688,20069,0,1708,16:22:34:698096
175689,13469,220777,8137321,14755,29688,20069,0,1708,16:22:34:813069
175691,13469,220784,8137323,14755,29689,20069,0,1708,16:22:35:038211
175698,13469,220794,8137329,14755,29689,20069,0,1708,16:22:35:134808
175702,13469,220797,8137331,14755,29689,20069,0,1708,16:22:35:282008
175709,13469,220801,8137335,14755,29689,20069,0,1708,16:22:35:391079
175712,13469,220805,8137338,14755,29689,20069,0,1708,16:22:35:492976
175716,13469,220810,8137340,14755,29690,20069,0,1708,16:22:35:632944
175721,13469,220817,8137342,14755,29690,20069,0,1708,16:22:35:786211
175726,13469,220823,8137347,14755,29690,20069,0,1708,16:22:35:903217
175730,13469,220827,8137350,14755,29690,20069,0,1708,16:22:36:021744
175733,13469,220833,8137353,14755,29690,20069,0,1708,16:22:36:146268
175737,13469,220837,8137355,14755,29691,20069,0,1708,16:22:36:248255
175742,13469,220841,8137358,14755,29691,20069,0,1708,16:22:36:375060
175746,13469,220847,8137362,14755,29691,20070,0,1708,16:22:36:496670
175751,13469,220851,8137363,14755,29691,20070,0,1708,16:22:36:591222
175755,13469,220855,8137366,14755,29691,20070,0,1708,16:22:36:720473
175758,13469,220860,8137369,14755,29691,20070,0,1708,16:22:36:811482
