user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
206557,22422,297540,8194090,26683,62174,26403,0,1708,17:03:10:221380
206564,22422,297545,8194090,26683,62174,26403,0,1708,17:03:10:442714
206573,22423,297554,8194091,26683,62175,26403,0,1708,17:03:10:544133
206579,22423,297558,8194091,26683,62176,26403,0,1708,17:03:10:649687
206584,22423,297562,8194092,26683,62177,26403,0,1708,17:03:10:776651
206589,22423,297567,8194093,26683,62177,26403,0,1708,17:03:10:911615
206593,22423,297572,8194095,26683,62178,26403,0,1708,17:03:11:022432
206594,22423,297576,8194097,26683,62179,26403,0,1708,17:03:11:136873
206597,22424,297582,8194100,26683,62179,26403,0,1708,17:03:11:256161
206602,22424,297586,8194103,26683,62180,26403,0,1708,17:03:11:362643
206608,22424,297589,8194104,26683,62180,26403,0,1708,17:03:11:464857
206612,22424,297594,8194106,26683,62181,26403,0,1708,17:03:11:620595
206617,22424,297599,8194108,26683,62182,26403,0,1708,17:03:11:721329
206621,22424,297603,8194110,26683,62183,26403,0,1708,17:03:11:846678
206625,22424,297608,8194112,26683,62183,26403,0,1708,17:03:11:953447
206627,22424,297612,8194114,26683,62184,26403,0,1708,17:03:12:066501
206631,22424,297617,8194116,26683,62185,26403,0,1708,17:03:12:190370
206635,22424,297621,8194119,26683,62185,26403,0,1708,17:03:12:303189
206639,22424,297625,8194122,26683,62186,26403,0,1708,17:03:12:426428
206645,22424,297629,8194124,26683,62187,26403,0,1708,17:03:12:570538
206648,22424,297635,8194126,26683,62188,26403,0,1708,17:03:12:667830
206651,22424,297639,8194129,26683,62189,26403,0,1708,17:03:12:781203
206654,22424,297644,8194131,26683,62189,26404,0,1708,17:03:12:904042
206661,22424,297648,8194133,26683,62190,26404,0,1708,17:03:13:004502
206664,22424,297652,8194134,26683,62191,26404,0,1708,17:03:13:112847
206668,22424,297656,8194137,26683,62191,26404,0,1708,17:03:13:236763
206671,22424,297661,8194140,26683,62192,26404,0,1708,17:03:13:350468
206675,22424,297665,8194142,26683,62193,26404,0,1708,17:03:13:460369
206677,22424,297670,8194145,26683,62194,26404,0,1708,17:03:13:598936
206681,22424,297675,8194149,26683,62194,26404,0,1708,17:03:13:718491
206685,22424,297681,8194150,26683,62195,26404,0,1708,17:03:13:808906
206687,22424,297686,8194152,26683,62196,26404,0,1708,17:03:13:943836
206690,22424,297693,8194155,26683,62196,26404,0,1708,17:03:14:032405
206693,22424,297696,8194157,26683,62197,26404,0,1708,17:03:14:128123
206697,22424,297700,8194159,26683,62198,26404,0,1708,17:03:14:215407
206700,22424,297704,8194161,26683,62198,26404,0,1708,17:03:14:338441
206706,22424,297707,8194163,26683,62199,26404,0,1708,17:03:14:440477
206708,22424,297712,8194164,26683,62200,26404,0,1708,17:03:14:562925
206712,22424,297718,8194166,26683,62201,26404,0,1708,17:03:14:670535
206716,22424,297720,8194168,26683,62201,26404,0,1708,17:03:14:752730
206718,22424,297724,8194170,26683,62202,26404,0,1708,17:03:14:868607
206721,22424,297731,8194172,26683,62202,26404,0,1708,17:03:14:964513
206724,22424,297735,8194174,26683,62203,26404,0,1708,17:03:15:072204
206727,22424,297740,8194176,26683,62204,26404,0,1708,17:03:15:186228
206730,22424,297743,8194179,26683,62205,26405,0,1708,17:03:15:301642
206733,22424,297747,8194182,26683,62205,26405,0,1708,17:03:15:392022
206736,22424,297750,8194183,26683,62206,26405,0,1708,17:03:15:480791
206738,22424,297755,8194186,26683,62206,26405,0,1708,17:03:15:608981
206742,22424,297758,8194188,26683,62207,26405,0,1708,17:03:15:702429
206745,22424,297762,8194190,26683,62208,26405,0,1708,17:03:15:810281
206750,22424,297766,8194193,26683,62209,26405,0,1708,17:03:15:925284
206754,22424,297771,8194194,26683,62209,26405,0,1708,17:03:16:011778
206757,22424,297774,8194196,26683,62210,26405,0,1708,17:03:16:139178
206761,22424,297780,8194198,26683,62211,26405,0,1708,17:03:16:244783
206764,22424,297785,8194200,26683,62211,26405,0,1708,17:03:16:355338
206768,22424,297790,8194201,26683,62212,26405,0,1708,17:03:16:468934
206773,22424,297794,8194204,26683,62213,26405,0,1708,17:03:16:562887
206776,22424,297796,8194206,26683,62213,26405,0,1708,17:03:16:652905
206779,22424,297800,8194208,26683,62214,26405,0,1708,17:03:16:746392
206782,22424,297803,8194211,26683,62215,26405,0,1708,17:03:16:836922
206784,22424,297807,8194213,26683,62215,26405,0,1708,17:03:16:971639
206788,22424,297811,8194215,26683,62216,26405,0,1708,17:03:17:085189
206792,22424,297816,8194217,26683,62217,26405,0,1708,17:03:17:204140
206796,22424,297821,8194220,26683,62217,26405,0,1708,17:03:17:290349
206798,22424,297824,8194222,26683,62218,26405,0,1708,17:03:17:403688
206804,22424,297828,8194225,26683,62219,26406,0,1708,17:03:17:504324
206806,22424,297832,8194227,26683,62219,26406,0,1708,17:03:17:612570
206809,22424,297836,8194229,26683,62220,26406,0,1708,17:03:17:710155
206811,22424,297840,8194231,26683,62221,26406,0,1708,17:03:17:824339
206815,22424,297846,8194233,26683,62221,26406,0,1708,17:03:17:939649
206819,22424,297849,8194236,26683,62222,26406,0,1708,17:03:18:062927
206822,22424,297854,8194239,26683,62223,26406,0,1708,17:03:18:158342
