user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
4417786,249369,4369538,101719604,342933,603094,251591,0,,15:38:38:691739
4417818,249370,4369567,101719607,342933,603097,251591,0,,15:38:38:763350
4417840,249370,4369581,101719610,342933,603100,251592,0,,15:38:38:817676
4417867,249370,4369598,101719614,342933,603102,251592,0,,15:38:38:883280
4417887,249370,4369619,101719621,342933,603104,251592,0,,15:38:38:953427
4417916,249370,4369638,101719628,342933,603107,251593,0,,15:38:39:007304
4417942,249370,4369652,101719640,342933,603110,251593,0,,15:38:39:106761
4417969,249370,4369677,101719650,342933,603113,251593,0,,15:38:39:171574
4417986,249370,4369694,101719657,342933,603115,251593,0,,15:38:39:238268
4418012,249370,4369718,101719665,342933,603119,251594,0,,15:38:39:304310
4418035,249370,4369732,101719673,342933,603121,251594,0,,15:38:39:382358
4418058,249370,4369750,101719686,342933,603124,251594,0,,15:38:39:458157
4418086,249370,4369765,101719710,342933,603128,251594,0,,15:38:39:556544
4418118,249370,4369786,101719724,342933,603131,251595,0,,15:38:39:610437
4418139,249370,4369802,101719736,342933,603133,251595,0,,15:38:39:699015
4418173,249371,4369825,101719743,342933,603137,251595,0,,15:38:39:797006
4418204,249372,4369849,101719746,342933,603141,251595,0,,15:38:39:844451
4418221,249372,4369875,101719752,342933,603144,251596,0,,15:38:39:927147
4418247,249373,4369899,101719755,342933,603147,251596,0,,15:38:39:993206
4418264,249373,4369918,101719762,342933,603150,251596,0,,15:38:40:054845
4418285,249373,4369934,101719768,342933,603152,251597,0,,15:38:40:129631
4418324,249375,4369963,101719774,342933,603157,251597,0,,15:38:40:227124
4418348,249375,4369986,101719780,342933,603160,251597,0,,15:38:40:299887
4418380,249375,4370011,101719785,342933,603165,251598,0,,15:38:40:362713
4418404,249375,4370034,101719794,342933,603169,251598,0,,15:38:40:455188
4418446,249375,4370067,101719824,342933,603176,251599,0,,15:38:40:576560
4418462,249376,4370080,101719827,342933,603178,251599,0,,15:38:40:637359
4418480,249377,4370101,101719833,342933,603181,251599,0,,15:38:40:707045
4418503,249377,4370116,101719844,342933,603185,251600,0,,15:38:40:776763
4418521,249377,4370137,101719853,342933,603188,251600,0,,15:38:40:853086
4418543,249377,4370154,101719862,342933,603191,251600,0,,15:38:40:893870
4418559,249377,4370168,101719867,342933,603193,251601,0,,15:38:40:979377
4418595,249377,4370198,101719880,342933,603199,251601,0,,15:38:41:061053
4418613,249377,4370216,101719885,342933,603202,251602,0,,15:38:41:106219
4418639,249377,4370235,101719896,342933,603205,251602,0,,15:38:41:182851
4418661,249377,4370250,101719903,342933,603208,251602,0,,15:38:41:247734
4418677,249377,4370267,101719908,342933,603210,251603,0,,15:38:41:319704
4418703,249378,4370287,101719917,342933,603214,251603,0,,15:38:41:399811
4418734,249379,4370308,101719927,342933,603218,251603,0,,15:38:41:484636
4418756,249379,4370329,101719938,342933,603222,251604,0,,15:38:41:593309
4418775,249379,4370349,101719990,342933,603228,251604,0,,15:38:41:686068
4418793,249379,4370369,101720002,342933,603231,251605,0,,15:38:41:762141
4418820,249379,4370392,101720013,342933,603236,251606,0,,15:38:41:833813
4418841,249381,4370412,101720020,342933,603239,251606,0,,15:38:41:914737
4418857,249381,4370428,101720033,342933,603242,251606,0,,15:38:41:954532
4418869,249381,4370440,101720043,342933,603244,251606,0,,15:38:42:016847
4418884,249381,4370457,101720054,342933,603247,251607,0,,15:38:42:080478
4418900,249381,4370476,101720066,342933,603250,251607,0,,15:38:42:144139
4418916,249381,4370494,101720079,342933,603253,251607,0,,15:38:42:204684
4418929,249381,4370508,101720092,342933,603255,251608,0,,15:38:42:244855
4418941,249381,4370523,101720102,342933,603258,251608,0,,15:38:42:312870
4418959,249381,4370542,101720113,342933,603261,251608,0,,15:38:42:380101
4418980,249381,4370561,101720122,342933,603264,251609,0,,15:38:42:427289
4419000,249381,4370578,101720129,342933,603267,251609,0,,15:38:42:520081
4419021,249381,4370599,101720140,342933,603271,251609,0,,15:38:42:561896
4419037,249381,4370613,101720148,342933,603273,251609,0,,15:38:42:650633
4419065,249381,4370638,101720180,342933,603278,251610,0,,15:38:42:726803
4419093,249381,4370658,101720188,342933,603281,251611,0,,15:38:42:815644
4419114,249382,4370677,101720196,342933,603285,251611,0,,15:38:42:868115
4419142,249382,4370693,101720202,342933,603288,251611,0,,15:38:42:948261
4419160,249382,4370708,101720212,342933,603291,251611,0,,15:38:43:009733
4419173,249382,4370730,101720224,342933,603294,251611,0,,15:38:43:056006
4419182,249382,4370744,101720235,342933,603296,251612,0,,15:38:43:103132
4419197,249382,4370759,101720252,342933,603299,251612,0,,15:38:43:197406
4419221,249382,4370787,101720261,342933,603303,251612,0,,15:38:43:247684
4419235,249382,4370800,101720273,342933,603305,251613,0,,15:38:43:316258
4419249,249382,4370816,101720283,342933,603308,251613,0,,15:38:43:354844
4419270,249382,4370831,101720289,342934,603311,251613,0,,15:38:43:416624
4419287,249382,4370847,101720299,342934,603314,251613,0,,15:38:43:466726
4419303,249382,4370863,101720313,342934,603316,251614,0,,15:38:43:542818
4419320,249382,4370880,101720320,342934,603319,251614,0,,15:38:43:591729
4419333,249383,4370894,101720331,342934,603322,251614,0,,15:38:43:640170
4419351,249383,4370909,101720338,342934,603324,251614,0,,15:38:43:706245
4419367,249383,4370926,101720351,342934,603327,251615,0,,15:38:43:768610
4419383,249383,4370940,101720363,342934,603330,251615,0,,15:38:43:828473
4419399,249383,4370955,101720379,342934,603333,251615,0,,15:38:43:897966
4419415,249383,4370973,101720390,342934,603336,251615,0,,15:38:43:939278
4419426,249383,4370989,101720400,342934,603338,251615,0,,15:38:43:999136
4419442,249383,4371006,101720413,342934,603341,251615,0,,15:38:44:056941
4419452,249383,4371019,101720423,342934,603343,251616,0,,15:38:44:095716
4419463,249383,4371029,101720429,342934,603345,251616,0,,15:38:44:147626
4419477,249383,4371044,101720442,342934,603348,251616,0,,15:38:44:206250
4419494,249383,4371064,101720457,342934,603351,251616,0,,15:38:44:264434
4419509,249383,4371079,101720470,342934,603354,251616,0,,15:38:44:331902
4419522,249383,4371097,101720482,342934,603357,251616,0,,15:38:44:406689
4419540,249383,4371116,101720501,342934,603361,251617,0,,15:38:44:484619
4419559,249383,4371136,101720518,342934,603364,251617,0,,15:38:44:548159
4419573,249383,4371152,101720531,342934,603367,251617,0,,15:38:44:611847
4419587,249383,4371172,101720550,342934,603370,251617,0,,15:38:44:723695
4419615,249383,4371201,101720597,342934,603377,251618,0,,15:38:44:824963
4419626,249383,4371217,101720607,342934,603379,251618,0,,15:38:44:887416
4419637,249383,4371236,101720619,342934,603382,251619,0,,15:38:44:926098
4419649,249383,4371250,101720631,342934,603385,251619,0,,15:38:44:990681
4419665,249383,4371267,101720645,342934,603388,251619,0,,15:38:45:060392
4419679,249383,4371287,101720658,342934,603391,251619,0,,15:38:45:124150
4419693,249383,4371307,101720672,342934,603394,251619,0,,15:38:45:184706
4419704,249383,4371321,101720681,342934,603397,251620,0,,15:38:45:229337
4419717,249383,4371334,101720693,342934,603399,251620,0,,15:38:45:284065
4419727,249383,4371351,101720704,342934,603401,251620,0,,15:38:45:348952
4419739,249383,4371367,101720718,342934,603404,251620,0,,15:38:45:405785
4419761,249383,4371385,101720727,342934,603407,251620,0,,15:38:45:457024
4419772,249383,4371397,101720738,342934,603409,251620,0,,15:38:45:517579
4419785,249383,4371416,101720750,342934,603412,251621,0,,15:38:45:579347
4419800,249383,4371431,101720758,342934,603414,251621,0,,15:38:45:619678
4419810,249383,4371445,101720769,342934,603417,251621,0,,15:38:45:679177
4419823,249383,4371463,101720782,342934,603419,251621,0,,15:38:45:728143
4419834,249383,4371479,101720796,342934,603422,251622,0,,15:38:45:809234
4419852,249383,4371499,101720811,342934,603425,251622,0,,15:38:45:877787
4419870,249383,4371514,101720829,342934,603428,251622,0,,15:38:45:951191
4419885,249383,4371534,101720843,342934,603432,251622,0,,15:38:46:018539
4419902,249383,4371548,101720860,342934,603435,251622,0,,15:38:46:066324
4419918,249383,4371561,101720871,342934,603437,251623,0,,15:38:46:137029
4419936,249383,4371582,101720888,342934,603441,251623,0,,15:38:46:213004
4419951,249383,4371599,101720901,342934,603444,251623,0,,15:38:46:277805
4419965,249383,4371615,101720913,342934,603447,251623,0,,15:38:46:321041
