user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
657886,21745,806403,12255083,164257,77341,18997,0,1708,15:39:44:182146
657892,21745,806408,12255083,164257,77342,18997,0,1708,15:39:44:302544
657895,21745,806413,12255085,164257,77342,18997,0,1708,15:39:44:433944
657900,21745,806417,12255088,164257,77343,18997,0,1708,15:39:44:546603
657904,21745,806421,12255090,164257,77343,18997,0,1708,15:39:44:640500
657908,21745,806426,12255091,164257,77343,18997,0,1708,15:39:44:798323
657911,21745,806432,12255099,164257,77344,18997,0,1708,15:39:44:941565
657914,21745,806437,12255103,164257,77344,18997,0,1708,15:39:45:058785
657919,21745,806441,12255105,164257,77345,18997,0,1708,15:39:45:191415
657924,21745,806445,12255108,164257,77345,18997,0,1708,15:39:45:288071
657929,21745,806449,12255108,164257,77346,18997,0,1708,15:39:45:436482
657934,21745,806457,12255110,164257,77346,18997,0,1708,15:39:45:587116
657941,21745,806461,12255112,164257,77346,18997,0,1708,15:39:45:718418
657945,21745,806469,12255113,164257,77347,18997,0,1708,15:39:45:863840
657949,21745,806473,12255118,164257,77347,18997,0,1708,15:39:45:972288
657955,21746,806478,12255119,164257,77348,18998,0,1708,15:39:46:137260
657961,21746,806485,12255120,164257,77348,18998,0,1708,15:39:46:236510
657965,21746,806488,12255122,164257,77349,18998,0,1708,15:39:46:329383
657971,21746,806491,12255123,164257,77349,18998,0,1708,15:39:46:439398
657975,21746,806496,12255125,164257,77349,18998,0,1708,15:39:46:571647
657980,21746,806503,12255126,164257,77350,18998,0,1708,15:39:46:699525
657986,21746,806507,12255127,164257,77350,18998,0,1708,15:39:46:828622
657993,21746,806512,12255129,164257,77351,18998,0,1708,15:39:46:989160
657996,21746,806518,12255133,164257,77351,18998,0,1708,15:39:47:069151
657999,21746,806521,12255134,164257,77352,18998,0,1708,15:39:47:170935
658003,21746,806527,12255136,164257,77352,18998,0,1708,15:39:47:305871
658008,21746,806534,12255137,164257,77353,18998,0,1708,15:39:47:410262
658012,21746,806539,12255138,164257,77353,18998,0,1708,15:39:47:544228
658017,21746,806544,12255141,164257,77353,18998,0,1708,15:39:47:641878
658021,21746,806548,12255142,164257,77354,18998,0,1708,15:39:47:737465
658025,21746,806552,12255143,164257,77354,18998,0,1708,15:39:47:863497
658029,21746,806557,12255145,164257,77355,18998,0,1708,15:39:48:045686
658033,21746,806566,12255149,164257,77355,18998,0,1708,15:39:48:153318
658037,21746,806570,12255151,164257,77356,18999,0,1708,15:39:48:255630
658041,21746,806573,12255153,164257,77356,18999,0,1708,15:39:48:378464
658044,21746,806579,12255154,164257,77356,18999,0,1708,15:39:48:486613
658049,21746,806584,12255155,164257,77357,18999,0,1708,15:39:48:599564
658054,21746,806588,12255157,164257,77357,18999,0,1708,15:39:48:714070
658060,21746,806592,12255158,164257,77357,18999,0,1708,15:39:48:851161
658066,21746,806596,12255160,164257,77358,18999,0,1708,15:39:48:995782
658073,21746,806601,12255161,164257,77358,18999,0,1708,15:39:49:100418
658077,21746,806607,12255162,164257,77359,18999,0,1708,15:39:49:207751
658080,21746,806611,12255164,164257,77359,18999,0,1708,15:39:49:331364
658084,21746,806617,12255165,164257,77359,18999,0,1708,15:39:49:456697
658089,21746,806622,12255167,164257,77360,18999,0,1708,15:39:49:562441
658092,21746,806626,12255169,164257,77360,18999,0,1708,15:39:49:705798
658097,21746,806631,12255172,164257,77361,18999,0,1708,15:39:49:800099
658100,21746,806636,12255173,164257,77361,18999,0,1708,15:39:49:903812
658104,21746,806641,12255174,164257,77361,18999,0,1708,15:39:50:027374
658108,21746,806647,12255177,164257,77362,19000,0,1708,15:39:50:158371
658113,21746,806651,12255178,164257,77362,19000,0,1708,15:39:50:268982
658118,21746,806656,12255179,164257,77362,19000,0,1708,15:39:50:402423
658122,21746,806661,12255181,164257,77363,19000,0,1708,15:39:50:485319
658126,21746,806665,12255182,164257,77363,19000,0,1708,15:39:50:616512
658129,21746,806672,12255184,164257,77363,19000,0,1708,15:39:50:744749
658133,21746,806677,12255186,164257,77364,19000,0,1708,15:39:50:861164
658136,21746,806684,12255188,164257,77364,19000,0,1708,15:39:50:997214
658141,21746,806690,12255190,164257,77365,19000,0,1708,15:39:51:134945
658144,21746,806695,12255194,164257,77365,19000,0,1708,15:39:51:231641
658146,21746,806702,12255195,164257,77366,19000,0,1708,15:39:51:348416
658150,21746,806707,12255198,164257,77366,19000,0,1708,15:39:51:450980
658154,21746,806712,12255199,164257,77366,19000,0,1708,15:39:51:596795
658157,21746,806719,12255201,164257,77367,19000,0,1708,15:39:51:737651
658162,21746,806725,12255205,164257,77368,19000,0,1708,15:39:51:867774
658166,21746,806731,12255207,164257,77368,19000,0,1708,15:39:51:993515
658173,21746,806734,12255209,164257,77368,19000,0,1708,15:39:52:109043
658177,21746,806738,12255211,164257,77369,19001,0,1708,15:39:52:218306
