,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.76852,instagram
1,100,0.9411764705882353,0.875,,0.9444444444444444,0.9333333333333333,,1.0,0.9090909090909091,1.0,,instagram
2,200,0.925,0.875,,0.7,0.8181818181818182,,0.75,1.0,0.9,,instagram
3,300,0.7962085308056872,0.9,0.8,0.8888888888888888,0.75,0.7857142857142857,0.6363636363636364,1.0,1.0,,instagram
4,400,0.7540106951871658,,0.8181818181818182,,,0.7272727272727273,,1.0,,2.00651,instagram
5,500,,,0.8181818181818182,,,0.6666666666666666,,1.0,,,instagram
6,600,,0.8125,0.7272727272727273,0.75,0.8,0.625,0.7222222222222222,0.875,0.8888888888888888,2.00651,instagram
7,700,0.8215962441314554,0.8,,0.8333333333333334,0.8181818181818182,,0.8333333333333334,1.0,0.9,,instagram
8,800,0.8300653594771242,0.9090909090909091,,0.9090909090909091,0.9,,,0.9,0.9230769230769231,,instagram
9,900,0.8048780487804879,0.6363636363636364,0.8,,0.6,0.8333333333333334,,,,2.00651,instagram
10,1000,0.7515923566878981,0.8333333333333334,0.8333333333333334,,,0.6666666666666666,0.8,,,,instagram
11,1100,0.861878453038674,1.0,0.8,0.8333333333333334,,0.6666666666666666,0.9333333333333333,1.0,0.9333333333333333,2.00651,instagram
12,1200,0.9212121212121213,0.8461538461538461,0.9333333333333333,,0.8666666666666667,0.9285714285714286,,0.5833333333333334,0.5,,instagram
13,1300,0.7098765432098766,,,,0.8333333333333334,0.7272727272727273,,0.7,0.5454545454545454,,instagram
14,1400,0.7124183006535948,,,0.7857142857142857,0.9090909090909091,0.8888888888888888,0.7272727272727273,0.25,0.23076923076923078,1.8783299999999998,instagram
15,1500,0.6573426573426573,0.7857142857142857,0.75,0.875,,0.625,0.8888888888888888,,,,instagram
16,1600,0.6490066225165563,,0.7,,,,0.5555555555555556,,,,instagram
17,1700,0.336734693877551,,,,0.5789473684210527,,,,,1.8783299999999998,instagram
18,1800,0.6590909090909091,0.8181818181818182,,0.8571428571428571,0.45454545454545453,0.4375,,,,,instagram
19,1900,0.5909090909090909,0.875,0.8333333333333334,,,0.8333333333333334,0.7777777777777778,0.14285714285714285,0.3333333333333333,1.52272,instagram
20,2000,0.6428571428571429,0.8333333333333334,0.7272727272727273,,,,0.7857142857142857,0.2222222222222222,0.25,,instagram
21,2100,0.6602564102564102,0.7777777777777778,0.875,0.8181818181818182,0.6923076923076923,,0.8461538461538461,0.4166666666666667,0.4,,instagram
22,2200,0.640625,0.75,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.6666666666666666,0.8333333333333334,0.2727272727272727,0.1,1.52272,instagram
23,2300,0.7096774193548387,0.9,0.75,0.8181818181818182,0.8333333333333334,0.7142857142857143,,0.45454545454545453,0.3,,instagram
24,2400,0.6416666666666667,0.8181818181818182,0.9166666666666666,0.8,0.8181818181818182,0.7692307692307693,,0.1,0.1,,instagram
25,2500,0.6309523809523809,0.75,0.625,,0.75,0.7692307692307693,0.9090909090909091,,0.0,1.6384500000000002,instagram
26,2600,0.6319444444444444,,,,,,,,,,instagram
27,2700,0.6190476190476191,,,,,,,0.0625,,,instagram
28,2800,0.375,0.47368421052631576,0.4444444444444444,,0.47058823529411764,,0.5909090909090909,0.1,0.1111111111111111,1.6384500000000002,instagram
29,2900,0.6107784431137725,0.8181818181818182,0.6666666666666666,0.6923076923076923,0.8181818181818182,,0.8333333333333334,,0.09090909090909091,,instagram
30,3000,0.5655172413793104,0.7692307692307693,0.875,0.5454545454545454,0.6666666666666666,0.6,0.8181818181818182,,0.15384615384615385,1.5078399999999998,instagram
31,3100,0.6415094339622641,0.7272727272727273,0.9166666666666666,0.7692307692307693,0.7272727272727273,0.6,0.8181818181818182,0.2,0.3,,instagram
32,3200,0.6211180124223602,1.0,,0.8888888888888888,0.7,0.7,0.9,0.21428571428571427,0.0,,instagram
33,3300,0.6521739130434783,,,0.7777777777777778,0.5555555555555556,0.75,0.8888888888888888,0.16666666666666666,,1.5078399999999998,instagram
34,3400,0.6319444444444444,,1.0,0.75,0.8888888888888888,0.8333333333333334,0.8,0.09090909090909091,,,instagram
35,3500,0.6397058823529411,0.7,0.8,,0.8,0.75,0.8181818181818182,0.23076923076923078,,,instagram
36,3600,0.6342857142857142,,0.8181818181818182,,,0.6666666666666666,,,,1.35184,instagram
37,3700,0.6153846153846154,,0.875,0.5384615384615384,,,,,0.23076923076923078,,instagram
38,3800,0.44919786096256686,0.5238095238095238,,0.4444444444444444,0.5714285714285714,,0.5555555555555556,0.11764705882352941,,1.35184,instagram
39,3900,0.5,,,,0.9230769230769231,0.42105263157894735,0.7,0.1,,,instagram
40,4000,0.6,,0.4782608695652174,,0.7777777777777778,0.8888888888888888,,0.3333333333333333,0.07692307692307693,,instagram
41,4100,0.673469387755102,0.7272727272727273,0.9090909090909091,0.8,0.8333333333333334,0.75,,,0.2222222222222222,1.34687,instagram
42,4200,0.648854961832061,0.8181818181818182,0.7692307692307693,0.9,0.7,0.625,0.8181818181818182,,0.16666666666666666,,instagram
43,4300,0.6413793103448275,0.7777777777777778,0.75,0.8181818181818182,0.75,0.6666666666666666,0.8333333333333334,0.36363636363636365,0.16666666666666666,,instagram
44,4400,0.6352201257861635,0.7,0.8,0.7,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.1,0.2,1.34687,instagram
45,4500,0.6217948717948718,0.75,0.8888888888888888,0.8181818181818182,,0.8,0.875,0.1111111111111111,0.25,,instagram
46,4600,0.6172248803827751,0.6923076923076923,0.8,0.7692307692307693,,0.75,,0.21428571428571427,,1.6236000000000002,instagram
47,4700,0.7619047619047619,,,,0.6153846153846154,,,,,,instagram
48,4800,0.5645161290322581,,,,0.46153846153846156,,0.6666666666666666,,,,instagram
49,4900,0.45348837209302323,0.7272727272727273,,0.5333333333333333,0.7,,0.8181818181818182,0.2222222222222222,,1.6236000000000002,instagram
50,5000,0.6434108527317992,0.9166666666666666,,0.7,0.8181818181818182,,,0.3,0.16666666666666666,,instagram
51,5100,0.6356589147102845,0.6363636363636364,0.7272727272727273,0.7272727272727273,,,,0.3076923076923077,0.1,,instagram
52,5200,0.5517241379310345,0.8461538461538461,0.7777777777777778,0.6153846153846154,,,0.6923076923076923,0.15384615384615385,0.09090909090909091,1.38166,instagram
53,5300,0.5235294117647059,0.8,0.75,0.8571428571428571,0.6666666666666666,0.5833333333333334,0.8,0.1111111111111111,0.0,,instagram
54,5400,0.601123595505618,,0.7272727272727273,0.8181818181818182,0.5833333333333334,0.5,,,0.1,,instagram
55,5500,0.5637583892617449,,0.8,,0.6923076923076923,0.7,,,0.1111111111111111,1.38166,instagram
56,5600,0.5028571428571429,0.7142857142857143,,,,0.5833333333333334,0.5833333333333334,0.23076923076923078,0.2727272727272727,,instagram
57,5700,0.6066666666666667,0.8461538461538461,,0.8,,0.3333333333333333,0.8,0.3076923076923077,0.25,1.50288,instagram
58,5800,0.6776315789473685,0.8181818181818182,0.8235294117647058,0.5882352941176471,0.75,0.4444444444444444,0.8181818181818182,0.2,0.1,,instagram
59,5900,0.5555555555555556,,0.6666666666666666,0.625,0.7692307692307693,0.6153846153846154,0.8,0.4444444444444444,0.25,,instagram
60,6000,0.6305732484076433,,0.7272727272727273,,0.7,0.75,0.9090909090909091,0.3,,1.50288,instagram
61,6100,0.6521739130434783,0.75,0.6363636363636364,,,,0.8461538461538461,0.2727272727272727,,,instagram
62,6200,0.5769230769230769,1.0,0.7777777777777778,,,,,0.1111111111111111,0.15384615384615385,,instagram
63,6300,0.625,0.8333333333333334,0.5555555555555556,,0.75,0.7692307692307693,,0.2,0.15384615384615385,1.55248,instagram
64,6400,0.6298342541436464,0.875,0.7142857142857143,0.7692307692307693,0.7692307692307693,0.6666666666666666,0.8181818181818182,,0.0,,instagram
65,6500,0.6433566433566433,0.8181818181818182,0.9166666666666666,0.9,0.7,0.8181818181818182,0.8181818181818182,,0.09090909090909091,1.55248,instagram
66,6600,0.6575342465753424,,0.8461538461538461,0.8333333333333334,0.8571428571428571,0.8888888888888888,0.8181818181818182,0.18181818181818182,0.3,,instagram
67,6700,0.6911764705882353,,0.7142857142857143,,,0.75,0.7777777777777778,0.6,,,instagram
68,6800,0.603448275862069,,,,,0.5,,,,1.32699,instagram
69,6900,0.5686274509803921,,,0.4117647058823529,0.5416666666666666,,,,0.15,,instagram
70,7000,0.41233766233766234,0.45,0.29411764705882354,0.9,0.6666666666666666,,0.5,0.23809523809523808,0.2,,instagram
71,7100,0.6538461538461539,1.0,0.7,,0.6666666666666666,0.5,0.8181818181818182,0.2222222222222222,0.3333333333333333,1.32699,instagram
72,7200,0.648854961832061,0.8,,,0.7692307692307693,0.75,0.7272727272727273,0.16666666666666666,0.1111111111111111,,instagram
73,7300,0.6325581395348837,0.9,,0.7272727272727273,0.7777777777777778,0.7,0.9166666666666666,0.2,0.18181818181818182,,instagram
74,7400,0.6352201257861635,0.8888888888888888,0.7857142857142857,0.6,,0.7272727272727273,0.9166666666666666,0.16666666666666666,0.1111111111111111,1.4334399999999998,instagram
75,7500,0.6344827586206897,1.0,0.9166666666666666,0.7692307692307693,,0.5,0.7777777777777778,,,,instagram
76,7600,0.5944055944055944,0.6363636363636364,0.7272727272727273,0.7,0.6666666666666666,0.7777777777777778,0.8181818181818182,,,1.4334399999999998,instagram
77,7700,0.5988700564971752,0.7692307692307693,0.8333333333333334,0.7,0.7272727272727273,0.6923076923076923,0.7777777777777778,0.16666666666666666,0.0,,instagram
78,7800,0.6180555555555556,,0.875,,,,,0.3333333333333333,0.16666666666666666,,instagram
