,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,2.00244,instagram
1,100,0.9576719576719577,,0.9,0.9333333333333333,0.9285714285714286,,,1.0,0.8666666666666667,,instagram
2,200,0.8360655737704918,,1.0,0.6153846153846154,0.7777777777777778,,,1.0,0.9285714285714286,2.00244,instagram
3,300,0.7610062893081762,0.6363636363636364,0.7,,0.75,0.8181818181818182,0.7647058823529411,1.0,,,instagram
4,400,0.7692307692307693,0.6,0.7,,0.7777777777777778,0.7,0.7272727272727273,,,,instagram
5,500,0.8136645962732919,,0.8333333333333334,,,0.6363636363636364,,,,2.00651,instagram
6,600,0.9152542372881356,,,,,,,1.0,,,instagram
7,700,0.847457627118644,0.7619047619047619,,0.6818181818181818,,,0.9230769230769231,0.7647058823529411,0.8823529411764706,,instagram
8,800,0.6451612903225806,0.5833333333333334,,,,0.75,,,0.8888888888888888,2.00651,instagram
9,900,0.7272727272727273,0.7,0.6,,0.7222222222222222,0.7,,,0.8,,instagram
10,1000,,,0.7857142857142857,,0.5454545454545454,,,,0.9166666666666666,2.00651,instagram
11,1100,,,,,,,,1.0,1.0,,instagram
12,1200,0.9086021505376344,,,0.9285714285714286,,,0.9,0.9333333333333333,1.0,,instagram
13,1300,0.8198757763975155,,0.9285714285714286,0.7692307692307693,0.75,,0.8181818181818182,,0.7,2.00651,instagram
14,1400,0.7637362637362637,0.8,0.8333333333333334,,0.6363636363636364,0.8,0.9166666666666666,,0.125,,instagram
15,1500,0.6347826086956522,1.0,0.5,,0.6666666666666666,0.8,0.8333333333333334,0.3333333333333333,,,instagram
16,1600,0.5845070422535211,0.9090909090909091,0.7,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8,0.16666666666666666,,1.4631999999999998,instagram
17,1700,0.5819672131147541,0.7857142857142857,,0.6,0.5,0.6666666666666666,,,0.0,,instagram
18,1800,0.6086956521739131,,,0.5294117647058824,,,,,0.23529411764705882,,instagram
19,1900,0.4473684210526316,,,,,,,,,1.4631999999999998,instagram
20,2000,0.6117021276595744,,,,0.6666666666666666,0.6153846153846154,,,,,instagram
21,2100,0.59375,,0.7272727272727273,0.5714285714285714,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.35714285714285715,0.14285714285714285,1.3838400000000002,instagram
22,2200,0.6137566137566137,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.6666666666666666,0.4444444444444444,0.8235294117647058,0.2727272727272727,0.16666666666666666,,instagram
23,2300,0.6114649681528662,0.7692307692307693,0.8,,0.5454545454545454,0.8461538461538461,0.8,0.18181818181818182,0.1,,instagram
24,2400,0.5629139072847682,0.75,,,,,,0.3333333333333333,0.25,1.3838400000000002,instagram
25,2500,0.6264367816091954,0.8181818181818182,,0.8181818181818182,,,,0.2,0.2,,instagram
26,2600,0.632258064516129,0.8,0.8181818181818182,0.75,0.5666666666666667,0.6923076923076923,0.7407407407407407,0.2222222222222222,0.2,,instagram
27,2700,0.59375,0.8333333333333334,0.8181818181818182,,,0.75,,,,1.31705,instagram
28,2800,0.56,,,,,,,,,,instagram
29,2900,0.32786885245901637,,,0.4782608695652174,,,0.4444444444444444,0.05,0.058823529411764705,1.31705,instagram
30,3000,0.64,0.5,0.5789473684210527,,,0.4444444444444444,,0.3333333333333333,,,instagram
31,3100,0.6075949367088608,0.6363636363636364,,,0.6363636363636364,,,0.125,,,instagram
32,3200,0.6222222222222222,0.8181818181818182,,0.8181818181818182,0.7777777777777778,,0.8,0.07142857142857142,0.15384615384615385,1.33196,instagram
33,3300,0.56,0.7,0.7777777777777778,0.7857142857142857,0.7777777777777778,0.75,0.8,,0.2,,instagram
34,3400,0.625,,0.6923076923076923,0.7692307692307693,0.8333333333333334,0.6923076923076923,,,0.21428571428571427,,instagram
35,3500,0.561338289946471,,0.625,,0.6666666666666666,0.5833333333333334,,,,1.33196,instagram
36,3600,0.5857142857306032,0.7,0.8235294117647058,,,,0.7272727272727273,,,,instagram
37,3700,0.6259541984732825,0.6153846153846154,0.7777777777777778,,,,0.7692307692307693,,,,instagram
38,3800,0.6299212598425197,0.8181818181818182,0.9,,0.8,0.7777777777777778,0.8,,,1.2922,instagram
39,3900,0.6590909090909091,,,0.5882352941176471,,,,,0.10526315789473684,,instagram
40,4000,0.4032258064516129,,,0.9090909090909091,,,,,0.1111111111111111,1.2922,instagram
41,4100,0.64,0.47058823529411764,0.5,0.6,0.6111111111111112,0.5,0.42857142857142855,0.15384615384615385,0.1,,instagram
42,4200,0.6113744075829384,0.6153846153846154,0.7,0.6923076923076923,0.7777777777777778,0.75,0.7857142857142857,0.4,,,instagram
43,4300,0.6296296296296297,0.75,0.7777777777777778,0.875,0.9090909090909091,0.7,0.7272727272727273,0.16666666666666666,,1.2226199999999998,instagram
44,4400,0.5761589403973509,0.8,0.75,0.625,0.7142857142857143,0.6923076923076923,0.75,0.3,0.07692307692307693,,instagram
45,4500,0.651685393258427,0.9,0.7142857142857143,,0.6363636363636364,0.7777777777777778,0.7272727272727273,0.25,0.2727272727272727,,instagram
46,4600,0.627906976744186,,,,0.6363636363636364,,,,,1.2226199999999998,instagram
47,4700,0.7039473684210527,,,0.8333333333333334,1.0,,,,,,instagram
48,4800,0.6761363636363636,0.8823529411764706,0.9230769230769231,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.7407407407407407,0.07692307692307693,0.2857142857142857,1.33196,instagram
49,4900,0.6056338028169014,0.7,0.8333333333333334,0.7142857142857143,0.9,0.6666666666666666,,0.1,0.16666666666666666,,instagram
50,5000,0.6071428571428571,0.7272727272727273,0.6923076923076923,0.7692307692307693,0.5833333333333334,0.75,,0.2,0.15384615384615385,,instagram
