,time,VSZ,RSS
0,16:56:01:653340,,
1,16:56:01:828638,0.0002351622764868999,-3.0680493342316595e-05
2,16:56:01:985273,0.0,0.0
3,16:56:02:085564,0.0,0.0
4,16:56:02:185979,0.0,0.0
5,16:56:02:313160,0.01932811647374355,0.005461295370171593
6,16:56:02:466399,0.0012301278820443518,-0.0024716975374569072
7,16:56:02:593120,0.0015926510529982174,0.0
8,16:56:02:763285,0.0027486334918720434,0.005261547873967487
9,16:56:02:917547,0.00016423941576082512,0.0004564542632827795
10,16:56:03:092175,-0.00026047491371772313,-0.003041640052316219
11,16:56:03:251758,-6.796768136752007e-05,0.007749336424932141
12,16:56:03:343656,0.0,0.0
13,16:56:03:441264,5.664358440604644e-05,0.0
14,16:56:03:570844,5.097633848283323e-05,0.0008779631255486642
15,16:56:03:694951,0.0,-0.0003024803387779995
16,16:56:03:826501,0.0,-0.0010590015128593144
17,16:56:03:982488,0.0,0.0
18,16:56:04:130358,0.0,0.0
19,16:56:04:295718,0.0,0.0
20,16:56:04:413730,0.0,0.0
21,16:56:04:545381,0.0,0.0
22,16:56:04:691845,-0.001540539698631882,-0.001787066484931099
23,16:56:04:831509,-0.004447230266124702,-0.028887000849617706
24,16:56:04:988981,0.0,0.0
25,16:56:05:137409,0.0,0.0
26,16:56:05:252357,0.0,0.0
27,16:56:05:395134,0.0,0.0
28,16:56:05:538684,0.0,0.0
29,16:56:05:685915,0.0,0.0
30,16:56:05:836187,0.0,0.0
31,16:56:05:986250,-0.0029172874924148218,-0.00078115235595555
32,16:56:06:124927,0.0,-0.0020013133618937973
33,16:56:06:272281,0.0,0.0
34,16:56:06:439662,0.0,0.0
35,16:56:06:585239,0.0,0.0
36,16:56:06:741036,0.0,0.0
37,16:56:06:901190,0.0,0.0
38,16:56:07:050237,0.0,0.0
39,16:56:07:202445,0.0,0.0
40,16:56:07:346405,0.0,0.0
41,16:56:07:497950,0.0,0.0
42,16:56:07:656137,0.0,0.0
43,16:56:07:799670,0.0,0.0
44,16:56:07:935171,0.0,0.0
45,16:56:08:075094,0.0,0.0
46,16:56:08:228958,0.0,0.0
47,16:56:08:383192,-0.0004828750782172042,0.0
48,16:56:08:525441,-0.003201664865730147,0.0
49,16:56:08:679959,0.0,0.0
50,16:56:08:835150,0.0,0.0
51,16:56:08:973253,0.0,0.0
52,16:56:09:117082,0.0,0.0
53,16:56:09:265262,0.0,0.0
54,16:56:09:411566,0.0,0.0
55,16:56:09:555813,0.0,0.0
56,16:56:09:709458,0.0,0.0
57,16:56:09:866590,0.0,0.0
58,16:56:10:013300,0.0,0.0
59,16:56:10:169342,0.0,0.0
60,16:56:10:334528,0.0,0.0
61,16:56:10:489662,0.0,0.0
62,16:56:10:636822,0.0,0.0
63,16:56:10:781107,0.0,0.0
64,16:56:10:930753,0.0,0.0
65,16:56:11:069022,0.0,0.0
66,16:56:11:231547,0.0,0.0
67,16:56:11:395293,0.0,0.0
