,time,VSZ,RSS
0,16:51:59:606927,,
1,16:51:59:729431,0.00027153052707085124,0.002244165170556478
2,16:51:59:815176,0.0,0.0
3,16:51:59:979785,0.0,-0.02201247028833231
4,16:52:00:143334,0.012490364958611222,-0.02789714688270517
5,16:52:00:297786,0.01209134209594298,0.015073556054786552
6,16:52:00:419005,-0.0031265330150113124,0.0022845719997144354
7,16:52:00:526515,-0.0006298923277802126,-0.006838093881330609
8,16:52:00:679299,0.0033385638594718436,0.021014128953596778
9,16:52:00:805865,0.0,0.0
10,16:52:00:959600,-3.271833764695309e-06,0.008113234054509588
11,16:52:01:092179,-7.852426727039674e-05,-0.000243876946660615
12,16:52:01:223509,0.00011452354931384967,0.0008363534987454457
13,16:52:01:357163,0.0,0.0
14,16:52:01:498929,0.00016685806267968673,0.003655988857938608
15,16:52:01:640287,0.0,0.0
16,16:52:01:767507,0.0,0.00017346053772770986
17,16:52:01:895000,0.0,0.0
18,16:52:02:039883,0.0,0.0
19,16:52:02:194923,0.0,0.0
20,16:52:02:322468,0.0,0.0
21,16:52:02:467057,0.0,0.0
22,16:52:02:621440,0.0,-0.0004856052722858051
23,16:52:02:746834,-0.008478900883218787,-0.05181149361465853
24,16:52:02:894320,0.0,0.0
25,16:52:03:041439,0.0,0.0
26,16:52:03:181576,0.0,0.0
27,16:52:03:326701,0.0,0.0
28,16:52:03:488825,0.0,0.0
29,16:52:03:622455,0.0,0.0
30,16:52:03:762084,0.0,0.0
31,16:52:03:912503,0.0,0.0
32,16:52:04:045511,-0.002447972339892024,0.008527614098012615
33,16:52:04:187231,0.0,0.0
34,16:52:04:332815,0.0,0.0
35,16:52:04:470872,0.0,0.0
36,16:52:04:612401,0.0,0.0
37,16:52:04:752782,0.0,0.0
38,16:52:04:895785,0.0,0.0
39,16:52:05:041445,0.0,0.0
40,16:52:05:145864,0.0,0.0
41,16:52:05:278873,0.0,0.0
42,16:52:05:422543,0.0,0.0
43,16:52:05:568810,0.0,0.0
44,16:52:05:714816,0.0,0.0
45,16:52:05:867761,0.0,0.0
46,16:52:06:015260,0.0,0.0
47,16:52:06:156376,0.0,0.0
48,16:52:06:305029,0.0,0.0
49,16:52:06:450586,-0.00432257595099983,-0.009108724052837802
50,16:52:06:592768,0.0,0.0
51,16:52:06:730444,0.0,0.0
52,16:52:06:880987,0.0,0.0
53,16:52:07:026353,0.0,0.0
54,16:52:07:182474,0.0,0.0
55,16:52:07:335619,0.0,0.0
56,16:52:07:480170,0.0,0.0
57,16:52:07:622868,0.0,0.0
58,16:52:07:765128,0.0,0.0
59,16:52:07:913570,0.0,0.0
60,16:52:08:062914,0.0,0.0
61,16:52:08:207621,0.0,0.0
62,16:52:08:357491,0.0,0.0
63,16:52:08:494350,0.0,0.0
64,16:52:08:625472,0.0,0.0
65,16:52:08:778243,0.0,0.0
66,16:52:08:922859,0.0,0.0
67,16:52:09:071199,0.0,0.0
68,16:52:09:231134,0.0,0.0
69,16:52:09:390482,0.0,0.0
