time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,64.0,2.0,39.5,7.5,0.0,6.5,1.0,0.0,
200,30.0,0.0,23.5,12.5,0.0,3.5,0.0,0.0,
300,46.5,0.0,35.5,13.5,0.0,4.5,1.0,0.0,
400,39.5,0.0,30.5,10.5,0.0,4.5,1.0,0.0,
500,41.0,1.0,22.0,29.0,0.0,5.0,0.0,0.0,
600,24.0,0.0,21.0,11.0,0.0,2.0,0.0,0.0,
700,29.0,0.0,21.0,11.0,0.0,3.0,0.0,0.0,
800,28.5,0.0,21.0,13.0,0.0,3.5,1.0,0.0,
900,37.5,0.0,28.0,14.0,0.0,4.5,0.0,0.0,
1000,37.0,2.0,21.0,2.0,0.0,3.0,0.0,0.0,
1100,50.0,1.0,34.0,8.5,0.0,6.0,1.0,0.0,
1200,40.0,0.0,30.0,9.5,0.0,5.0,0.0,0.0,
1300,28.0,3.0,21.0,5.0,0.0,3.0,1.0,0.0,
1400,39.5,0.0,36.0,10.0,0.0,5.5,0.0,0.0,
1500,,,,,,,,,
1600,,,,,,,,,
1700,48.0,0.5,32.0,21.0,0.0,7.0,0.5,0.0,
1800,31.5,0.0,28.0,10.0,0.0,4.5,1.0,0.0,
1900,33.5,0.0,24.0,11.0,0.0,4.5,0.0,0.0,
2000,34.0,3.0,31.5,8.0,0.0,4.5,1.0,0.0,
2100,35.0,0.0,29.5,12.0,0.0,5.5,1.0,0.0,
2200,31.0,0.0,24.0,9.0,0.0,4.0,0.0,0.0,
2300,33.5,0.5,29.0,10.0,0.0,4.5,0.5,0.0,
2400,40.5,1.5,33.0,8.0,0.0,5.5,0.5,0.0,
2500,31.0,2.0,23.0,7.0,0.0,4.0,1.0,0.0,
2600,23.0,0.0,23.0,8.0,0.0,4.0,1.0,0.0,
2700,31.0,0.0,33.0,48.0,0.0,6.0,1.0,0.0,
2800,22.0,0.0,22.0,8.0,0.0,4.0,0.0,0.0,
2900,31.333333333255723,0.6666666666715173,31.666666666511446,15.66666667163372,1.0,4.666666666686069,1.0,0.0,
3000,28.666666666744277,0.3333333333284827,33.333333333488554,21.33333332836628,0.0,4.333333333313931,0.0,0.0,
3100,21.5,0.0,26.0,26.0,0.0,5.0,1.0,0.0,
3200,24.5,0.0,26.0,20.0,0.0,4.0,0.0,0.0,
3300,23.0,0.0,27.5,18.0,0.0,4.5,1.0,0.0,
3400,28.0,0.0,29.5,17.0,0.0,4.5,0.0,0.0,
3500,24.0,0.0,24.0,6.0,0.0,3.0,1.0,0.0,
3600,28.0,1.0,28.0,14.0,0.0,5.0,0.0,0.0,
3700,24.0,0.0,23.0,9.0,0.0,3.0,1.0,0.0,
3800,33.0,0.0,23.0,48.0,0.0,6.0,0.0,0.0,
3900,28.0,1.0,33.0,15.5,0.0,4.5,1.0,0.0,
4000,24.0,0.0,31.0,19.5,0.0,4.5,0.0,0.0,
4100,30.0,0.0,26.0,22.0,0.0,4.5,1.0,0.0,
4200,25.0,0.0,24.0,12.0,0.0,4.5,0.0,0.0,
4300,22.0,0.0,22.5,16.5,0.0,4.0,1.0,0.0,
4400,27.0,0.0,30.5,24.0,0.0,5.0,0.5,0.0,
4500,33.0,0.0,32.0,17.5,0.0,5.0,0.5,0.0,
4600,28.0,0.0,20.0,17.0,0.0,4.0,0.5,0.0,
4700,35.5,0.0,28.5,17.0,0.0,5.5,0.5,0.0,
4800,23.5,0.0,23.5,22.0,0.0,4.5,0.0,0.0,
4900,24.5,0.0,27.5,23.5,0.0,4.5,1.0,0.0,
5000,20.5,0.0,27.5,18.5,0.0,3.5,0.0,0.0,
5100,27.0,0.0,25.0,21.5,0.0,5.5,0.0,0.0,
5200,30.0,0.0,30.0,27.5,0.0,5.0,1.0,0.0,
5300,21.0,0.0,21.0,16.0,0.0,3.5,0.0,0.0,
5400,23.0,0.0,23.5,17.5,0.0,4.5,0.0,0.0,
5500,27.0,0.0,30.5,22.0,0.0,4.5,0.5,0.0,
5600,25.0,0.0,32.0,26.5,0.0,5.5,0.5,0.0,
5700,20.0,0.0,30.5,18.5,0.0,4.5,0.0,0.0,
5800,22.0,0.0,25.0,28.0,0.0,4.0,1.0,0.0,
5900,19.0,0.0,21.5,15.5,0.0,4.0,0.0,0.0,
6000,22.0,0.0,25.5,16.5,0.0,3.5,0.0,0.0,
6100,26.0,0.0,26.5,22.5,0.0,4.5,0.0,0.0,
6200,22.5,0.0,28.5,19.5,0.0,4.5,1.0,0.0,
6300,26.0,0.0,28.0,21.5,0.0,4.5,0.0,0.0,
6400,25.5,0.0,27.0,25.5,0.0,5.0,0.0,0.0,
6500,23.5,0.0,22.5,20.0,0.0,4.0,1.0,0.0,
6600,25.0,0.0,28.0,22.5,0.0,4.5,0.0,0.0,
6700,26.5,0.0,28.5,22.0,0.0,5.0,0.0,0.0,
6800,27.0,0.0,21.5,17.0,0.0,3.5,0.0,0.0,
6900,22.0,0.0,21.0,55.0,0.0,6.0,1.0,0.0,
7000,17.0,0.0,25.0,14.0,0.0,3.0,0.0,0.0,
7100,22.0,0.0,30.5,20.5,0.0,4.5,0.5,0.0,
7200,28.5,0.0,37.0,28.0,0.0,6.0,0.5,0.0,
7300,26.0,0.0,28.5,22.0,0.0,4.5,0.0,0.0,
7400,22.5,0.0,29.0,23.0,0.0,5.0,0.5,0.0,
7500,23.0,0.0,21.0,16.5,0.0,4.0,0.5,0.0,
7600,26.0,0.0,26.5,20.0,0.5,4.5,0.0,0.0,
7700,27.0,0.0,25.5,21.0,0.5,3.5,0.0,0.0,
7800,17.0,0.0,15.0,11.0,0.0,3.0,0.0,0.0,
7900,14.0,0.0,16.0,13.0,0.0,3.0,1.0,0.0,
8000,23.0,0.0,32.0,49.0,0.0,6.0,0.0,0.0,
