time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,41.0,0.0,24.0,5.0,0.0,3.0,0.0,0.0,
200,32.0,0.0,25.5,13.0,0.0,4.0,0.0,0.0,
300,30.0,0.0,30.5,18.0,0.0,3.0,1.0,0.0,
400,38.5,0.0,23.5,7.0,0.0,3.0,0.0,0.0,
500,44.0,0.0,29.5,19.0,0.0,4.5,1.0,0.0,
600,30.5,0.0,30.0,15.0,0.0,3.5,0.0,0.0,
700,23.5,0.0,25.5,18.5,0.0,4.5,1.0,0.0,
800,34.5,0.0,27.5,14.5,0.0,3.5,0.0,0.0,
900,23.0,0.0,20.0,11.0,0.0,2.0,1.0,0.0,
1000,40.0,0.0,30.0,50.0,0.0,5.0,0.0,0.0,
1100,21.0,0.0,15.0,5.0,0.0,2.0,0.0,0.0,
1200,40.0,1.0,29.0,8.5,0.0,4.5,1.0,0.0,
1300,39.0,1.0,35.0,8.5,0.0,3.5,0.0,0.0,
1400,32.0,2.0,21.0,1.0,0.0,3.0,1.0,0.0,
1500,39.0,0.0,29.5,11.5,0.0,5.0,0.0,0.0,
1600,41.0,1.0,29.5,7.5,0.0,4.0,1.0,0.0,
1700,44.0,0.0,32.5,8.5,0.0,4.5,0.0,0.0,
1800,40.0,0.0,25.5,6.5,0.0,3.5,1.0,0.0,
1900,30.0,0.0,31.0,8.0,0.0,5.0,1.0,0.0,
2000,33.0,1.0,26.0,6.0,0.0,3.0,0.0,0.0,
2100,42.0,2.0,30.0,39.0,0.0,6.0,1.0,0.0,
2200,21.0,0.0,16.0,5.0,0.0,3.0,0.0,0.0,
2300,30.0,0.0,30.0,12.5,0.0,3.5,0.5,0.0,
2400,34.0,0.0,32.0,13.5,0.0,4.5,0.5,0.0,
2500,23.0,0.0,22.0,11.0,0.0,4.0,1.0,0.0,
2600,35.5,0.0,36.0,10.0,0.0,4.5,0.0,0.0,
2700,45.5,2.0,39.0,9.0,0.0,5.5,1.0,0.0,
2800,32.5,0.0,30.5,15.0,0.0,5.5,0.5,0.0,
2900,21.5,0.0,26.5,19.0,0.0,3.5,0.5,0.0,
3000,16.0,0.0,14.0,14.0,0.0,2.0,0.0,0.0,
