,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.23256,bing
1,100,0.9473684210526315,,,1.0,1.0,0.9411764705882353,0.8125,0.9333333333333333,,,bing
2,200,0.775,,,,0.75,0.8,,,,,bing
3,300,0.8589743589743589,0.6666666666666666,0.5333333333333333,,,,,,0.9285714285714286,1.6681500000000002,bing
4,400,0.9803921568627451,,1.0,0.8461538461538461,,,1.0,1.0,,,bing
5,500,0.9789473684210527,,0.9230769230769231,1.0,0.9333333333333333,1.0,1.0,1.0,,,bing
6,600,0.918918918918919,1.0,,0.875,0.9,0.9090909090909091,0.8333333333333334,,1.0,1.6681500000000002,bing
7,700,0.7375886524822695,0.8571428571428571,,,0.8461538461538461,0.6,,,,,bing
8,800,0.7076023391812866,0.9,0.7692307692307693,,0.8,0.8181818181818182,,0.36363636363636365,,1.4780799999999998,bing
9,900,0.7935483870967742,0.8181818181818182,0.8461538461538461,0.75,0.8333333333333334,0.8181818181818182,0.9166666666666666,0.5454545454545454,0.35714285714285715,,bing
10,1000,0.8362573099415205,0.9230769230769231,0.9090909090909091,0.9285714285714286,,0.8181818181818182,0.8571428571428571,0.7272727272727273,0.9090909090909091,,bing
11,1100,0.7610062893081762,0.9,0.7692307692307693,0.7777777777777778,,,0.8888888888888888,0.6153846153846154,0.6428571428571429,1.4780799999999998,bing
12,1200,0.7039473684210527,0.8571428571428571,,0.8461538461538461,0.8,,0.6666666666666666,,0.375,,bing
13,1300,0.7028985507246377,0.7777777777777778,,0.8181818181818182,0.7,0.7857142857142857,0.8888888888888888,,,,bing
14,1400,0.6917808219178082,0.9090909090909091,0.8181818181818182,,0.8333333333333334,0.8181818181818182,0.7777777777777778,0.2727272727272727,,1.06855,bing
15,1500,0.6545454545454545,0.7272727272727273,0.7777777777777778,,0.7777777777777778,0.75,0.8888888888888888,0.4166666666666667,0.2,,bing
16,1600,0.6647058823529411,,0.8333333333333334,,0.6666666666666666,0.75,0.8,0.25,0.2857142857142857,,bing
17,1700,0.624,,0.9,,0.9166666666666666,,0.6666666666666666,0.09090909090909091,0.16666666666666666,1.06855,bing
18,1800,0.6542553191489362,,0.75,0.7272727272727273,0.6363636363636364,,0.8,0.45454545454545453,0.4,,bing
19,1900,0.6479591836734694,,0.8571428571428571,0.6923076923076923,,0.7857142857142857,0.8,,,0.6886200000000001,bing
20,2000,0.6621621621621622,0.7272727272727273,0.75,0.9,,0.8,,,,,bing
21,2100,0.6,0.8,0.875,0.875,0.7931034482758621,0.6363636363636364,,,0.25,,bing
22,2200,0.6617647058823529,0.8181818181818182,0.7777777777777778,0.75,0.875,0.7272727272727273,0.8333333333333334,,0.09090909090909091,0.6886200000000001,bing
23,2300,0.6417910447761194,0.9,0.875,0.8333333333333334,0.8,0.625,0.7272727272727273,0.18181818181818182,0.1111111111111111,,bing
24,2400,0.5625,0.7857142857142857,0.6363636363636364,0.8333333333333334,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.15384615384615385,0.08333333333333333,0.6037899999999999,bing
