time,w
01:36:01:066192,1.4326
01:36:01:312285,1.4326
01:36:01:575115,1.4326
01:36:01:855872,1.4326
01:36:02:160565,1.43754
01:36:02:389947,1.43754
01:36:02:668736,0.60258
01:36:02:927921,0.60258
01:36:03:209007,0.52395
01:36:03:471646,0.52395
01:36:03:750477,0.5389200000000001
01:36:04:024384,0.5389200000000001
01:36:04:285153,0.63246
01:36:04:572737,0.63246
01:36:04:830047,0.60258
01:36:05:108082,0.60258
01:36:05:377470,0.54391
01:36:05:650553,0.54391
01:36:05:916912,0.65736
01:36:06:204750,0.65736
01:36:06:463110,0.53784
01:36:06:737202,0.53784
01:36:07:007304,0.6374400000000001
01:36:07:312133,0.6374400000000001
01:36:07:535498,0.6872400000000001
01:36:07:812486,0.6872400000000001
01:36:08:090517,0.52894
01:36:08:363164,0.52894
01:36:08:628173,0.5478000000000001
01:36:08:896181,0.5478000000000001
01:36:09:170180,0.65736
