time,w
01:34:33:596559,1.4326
01:34:33:827898,1.4326
01:34:34:091620,1.4326
01:34:34:370596,1.4326
01:34:34:628217,1.4326
01:34:34:908541,1.4326
01:34:35:170935,0.79023
01:34:35:442737,0.79023
01:34:35:714328,0.5776800000000001
01:34:35:993215,0.5776800000000001
01:34:36:263864,0.58764
01:34:36:542844,0.58764
01:34:36:797099,0.55278
01:34:37:073458,0.55278
01:34:37:349695,0.6175200000000001
01:34:37:642241,0.6175200000000001
01:34:37:887498,0.8449
01:34:38:174390,0.8449
01:34:38:433007,0.53784
01:34:38:736723,0.53784
01:34:38:969555,0.5677200000000001
01:34:39:239979,0.5677200000000001
01:34:39:520594,0.5976
01:34:39:785232,0.5976
01:34:40:054033,0.52894
01:34:40:334231,0.52894
01:34:40:601639,0.51397
01:34:40:870724,0.51397
01:34:41:140040,0.59262
01:34:41:416452,0.59262
01:34:41:676308,0.5389200000000001
