time,w
14:48:28:194084,2.1075899999999996
14:48:28:448045,2.1075899999999996
14:48:28:707000,2.1119000000000003
14:48:28:969692,2.1119000000000003
14:48:29:238969,2.12112
14:48:29:540544,2.12112
14:48:29:781563,2.12052
14:48:30:051679,2.12052
14:48:30:334752,2.12052
14:48:30:620576,2.12052
14:48:30:871004,2.12052
14:48:31:141513,2.12052
14:48:31:434932,2.12052
14:48:31:728953,2.12052
14:48:31:949215,2.11621
14:48:32:229293,2.11621
14:48:32:502941,2.11621
14:48:32:798284,2.11621
14:48:33:030297,2.1254399999999998
14:48:33:317495,2.1254399999999998
14:48:33:582916,2.12052
14:48:33:885405,2.12052
14:48:34:121425,2.11621
14:48:34:391029,2.11621
14:48:34:672777,2.12112
14:48:34:932898,2.12112
14:48:35:244860,2.11621
14:48:35:482421,2.11621
14:48:35:795107,2.12052
14:48:36:023733,2.12052
