time,w
14:45:43:096670,2.1119000000000003
14:45:43:397678,2.11621
14:45:43:618516,2.11621
14:45:43:883763,2.11621
14:45:44:149795,2.11621
14:45:44:430885,2.12052
14:45:44:694437,2.12052
14:45:44:996423,2.11621
14:45:45:250942,2.11621
14:45:45:511726,2.1254399999999998
14:45:45:784236,2.1254399999999998
14:45:46:051678,2.12052
14:45:46:354362,2.12052
14:45:46:596885,2.12052
14:45:46:864830,2.12052
14:45:47:129569,2.11621
14:45:47:424698,2.11621
14:45:47:681358,2.1254399999999998
14:45:47:948781,2.1254399999999998
14:45:48:224957,2.12052
14:45:48:558337,2.12052
14:45:48:753513,2.12052
14:45:49:034370,2.12052
14:45:49:306546,2.12052
14:45:49:576818,2.12052
14:45:49:842637,2.11621
14:45:50:128594,2.11621
14:45:50:394181,2.12052
14:45:50:657792,2.12052
14:45:50:932691,2.12052
