time,w
14:45:14:167241,2.1075899999999996
14:45:14:436360,2.1168
14:45:14:730968,2.1168
14:45:14:977217,2.1119000000000003
14:45:15:246682,2.1119000000000003
14:45:15:557828,2.1254399999999998
14:45:15:827342,2.1254399999999998
14:45:16:053049,2.11621
14:45:16:326905,2.11621
14:45:16:601379,2.12052
14:45:16:864966,2.12052
14:45:17:133935,2.12052
14:45:17:409288,2.12052
14:45:17:707759,2.11621
14:45:17:944114,2.11621
14:45:18:225719,2.12052
14:45:18:494847,2.12052
14:45:18:784921,2.11621
14:45:19:040388,2.11621
14:45:19:315173,2.12052
14:45:19:576837,2.12052
14:45:19:899971,2.11621
14:45:20:123124,2.11621
14:45:20:394030,2.12112
14:45:20:677664,2.12112
14:45:20:980041,2.1156
14:45:21:205767,2.1156
14:45:21:474605,2.12052
14:45:21:753505,2.12052
14:45:22:019655,2.12052
