time,w
01:36:59:508595,1.4326
01:36:59:773796,1.4326
01:37:00:041662,1.4326
01:37:00:313596,1.4326
01:37:00:595171,1.4326
01:37:00:860329,1.4326
01:37:01:127181,1.40296
01:37:01:400437,1.40296
01:37:01:696326,0.97216
01:37:01:931297,0.97216
01:37:02:216470,0.62748
01:37:02:475857,0.62748
01:37:02:815105,0.59262
01:37:03:019566,0.59262
01:37:03:299635,0.51397
01:37:03:568601,0.51397
01:37:03:832507,0.52894
01:37:04:112222,0.52894
01:37:04:396859,0.6872400000000001
01:37:04:648560,0.6872400000000001
01:37:04:929392,0.59262
01:37:05:194862,0.59262
01:37:05:480117,0.77532
01:37:05:727062,0.77532
01:37:06:013154,0.55389
01:37:06:277133,0.55389
01:37:06:591952,0.50898
01:37:06:818537,0.50898
01:37:07:091968,0.5428200000000001
01:37:07:359893,0.5428200000000001
