time,w
14:50:44:047000,2.1075899999999996
14:50:44:304594,2.1075899999999996
14:50:44:575647,2.1168
14:50:44:844231,2.1168
14:50:45:181952,2.11621
14:50:45:389224,2.11621
14:50:45:650800,2.11621
14:50:45:919464,2.11621
14:50:46:228277,2.12112
14:50:46:470320,2.12112
14:50:46:736383,2.11621
14:50:47:016448,2.11621
14:50:47:310301,2.12112
14:50:47:548163,2.12112
14:50:47:828590,2.11621
14:50:48:094667,2.11621
14:50:48:436918,2.12052
14:50:48:634396,2.12052
14:50:48:903240,2.11621
14:50:49:186579,2.11621
14:50:49:440151,2.12052
14:50:49:712647,2.12052
14:50:49:991339,2.11621
14:50:50:303704,2.11621
14:50:50:535427,2.12052
14:50:50:794262,2.12052
14:50:51:077056,2.11621
14:50:51:375881,2.11621
14:50:51:604650,2.12052
14:50:51:882487,2.12052
