time,w
14:43:46:786240,2.1119000000000003
14:43:47:055390,2.1119000000000003
14:43:47:318795,2.11621
14:43:47:651525,2.11621
14:43:47:880499,2.11621
14:43:48:127719,2.11621
14:43:48:397648,2.12052
14:43:48:703560,2.12052
14:43:48:944399,2.12052
14:43:49:217274,2.12052
14:43:49:492009,2.11621
14:43:49:816845,2.11621
14:43:50:027422,2.1156
14:43:50:300925,2.1156
14:43:50:625673,2.12052
14:43:50:846329,2.12052
14:43:51:113218,2.12052
14:43:51:386072,2.12052
14:43:51:697793,2.12052
14:43:51:922010,2.12052
14:43:52:188541,2.11621
14:43:52:472155,2.11621
14:43:52:777437,2.12052
14:43:53:017020,2.12052
14:43:53:276220,2.12052
14:43:53:559067,2.12052
14:43:53:876999,2.12052
14:43:54:096889,2.12052
14:43:54:357361,2.12052
14:43:54:661313,2.12052
14:43:54:910254,2.12052
