time,w
01:38:17:061308,1.25235
01:38:17:317987,1.4326
01:38:17:588137,1.4326
01:38:17:873270,1.43754
01:38:18:119206,1.43754
01:38:18:396922,1.11104
01:38:18:673021,1.11104
01:38:18:959243,0.60258
01:38:19:213608,0.60258
01:38:19:480708,0.5976
01:38:19:745448,0.5976
01:38:20:020680,0.5489
01:38:20:296601,0.5489
01:38:20:558037,0.6772800000000001
01:38:20:833598,0.6772800000000001
01:38:21:112337,0.95232
01:38:21:378196,0.95232
01:38:21:646228,0.55389
01:38:21:930998,0.55389
01:38:22:195104,0.5489
01:38:22:459307,0.5489
01:38:22:736866,0.60258
01:38:23:028397,0.60258
01:38:23:277624,0.56274
01:38:23:543045,0.56274
01:38:23:824080,0.7519800000000001
01:38:24:140004,0.7519800000000001
01:38:24:366674,0.5826600000000001
01:38:24:631715,0.5826600000000001
01:38:24:909230,0.73704
01:38:25:165547,0.73704
