time,w
14:49:07:011663,2.11621
14:49:07:233734,2.11621
14:49:07:491115,2.12052
14:49:07:770923,2.12052
14:49:08:076605,2.12112
14:49:08:309658,2.12112
14:49:08:579449,2.1168
14:49:08:853814,2.1168
14:49:09:165777,2.1119000000000003
14:49:09:387634,2.1119000000000003
14:49:09:658325,2.11621
14:49:09:949359,2.11621
14:49:10:204867,2.12052
14:49:10:480566,2.12052
14:49:10:740976,2.11621
14:49:11:030808,2.11621
14:49:11:292683,2.1254399999999998
14:49:11:570252,2.1254399999999998
14:49:11:841891,2.12052
14:49:12:142637,2.12052
14:49:12:367402,2.11621
14:49:12:644966,2.11621
14:49:12:911717,2.11621
14:49:13:223354,2.11621
14:49:13:452634,2.12112
14:49:13:729592,2.12112
14:49:13:990818,2.12112
14:49:14:277890,2.12112
14:49:14:529946,2.12052
14:49:14:809159,2.12052
14:49:15:106960,2.11621
