time,w
14:50:24:598749,2.1075899999999996
14:50:24:897259,2.1124799999999997
14:50:25:130185,2.1124799999999997
14:50:25:406520,2.1168
14:50:25:666831,2.1168
14:50:26:011802,2.11621
14:50:26:208326,2.11621
14:50:26:494073,2.12112
14:50:26:763907,2.12112
14:50:27:029616,2.11621
14:50:27:300383,2.11621
14:50:27:567440,2.11621
14:50:27:898653,2.11621
14:50:28:110768,2.11621
14:50:28:409105,2.11621
14:50:28:653185,2.11621
14:50:28:948659,2.11621
14:50:29:194180,2.12112
14:50:29:465006,2.12112
14:50:29:734972,2.12052
14:50:30:065464,2.12052
14:50:30:278263,2.11621
14:50:30:552669,2.11621
14:50:30:818485,2.11621
14:50:31:161648,2.11621
14:50:31:358114,2.11621
14:50:31:630846,2.11621
14:50:31:912297,2.12052
14:50:32:178532,2.12052
14:50:32:445588,2.12112
14:50:32:713766,2.12112
