time,w
14:45:04:578973,2.1119000000000003
14:45:04:861121,2.12112
14:45:05:169762,2.12112
14:45:05:389907,2.11621
14:45:05:654631,2.11621
14:45:05:984580,2.12052
14:45:06:203280,2.12052
14:45:06:470764,2.12052
14:45:06:739718,2.12052
14:45:07:026230,2.12052
14:45:07:286198,2.12052
14:45:07:560630,2.12052
14:45:07:835673,2.12052
14:45:08:145022,2.12052
14:45:08:373260,2.12052
14:45:08:634944,2.11621
14:45:08:914575,2.11621
14:45:09:237239,2.12052
14:45:09:444434,2.12052
14:45:09:717200,2.11621
14:45:09:998728,2.11621
14:45:10:317112,2.12052
14:45:10:535667,2.12052
14:45:10:808803,2.12052
14:45:11:100721,2.12052
14:45:11:341906,2.11621
14:45:11:614567,2.11621
14:45:11:887325,2.11621
14:45:12:183273,2.11621
14:45:12:436929,2.12052
