time,w
14:51:22:984651,2.1168
14:51:23:184833,2.1168
14:51:23:444510,2.1075899999999996
14:51:23:714054,2.1075899999999996
14:51:23:989841,2.12112
14:51:24:261834,2.12112
14:51:24:535372,2.11621
14:51:24:870379,2.11621
14:51:25:074014,2.11621
14:51:25:344557,2.11621
14:51:25:625916,2.11621
14:51:25:914601,2.11621
14:51:26:168628,2.11621
14:51:26:429833,2.11621
14:51:26:704295,2.11621
14:51:27:000593,2.11621
14:51:27:247702,2.12112
14:51:27:514713,2.12112
14:51:27:784801,2.12112
14:51:28:104902,2.12112
14:51:28:330619,2.12112
14:51:28:600369,2.12112
14:51:28:882321,2.11621
14:51:29:132521,2.11621
14:51:29:413355,2.12112
14:51:29:684066,2.12112
14:51:30:028509,2.11621
14:51:30:220713,2.11621
14:51:30:493542,2.1254399999999998
14:51:30:765935,2.1254399999999998
