,time[ms],cpu,sitename,Pmodel
0,0,1,apple,
1,100,1,apple,1.075352854
2,200,1,apple,
3,300,1,apple,
4,400,1,apple,1.075352854
5,500,1,apple,1.075366751
6,600,1,apple,1.07535713
7,700,1,apple,
8,800,1,apple,
9,900,1,apple,1.0754008618181818
10,1000,1,apple,1.0753598025
11,1100,1,apple,1.0754143978571429
12,1200,1,apple,
13,1300,1,apple,
14,1400,1,apple,1.0754408683333332
15,1500,1,apple,1.0754387627272726
16,1600,1,apple,1.07548140125
17,1700,1,apple,1.0754084419999999
18,1800,1,apple,
19,1900,1,apple,
20,2000,1,apple,1.0754128305263158
21,2100,1,apple,1.07545334
22,2200,1,apple,1.075362960909091
23,2300,1,apple,
24,2400,1,apple,
25,2500,1,apple,1.0754143978571429
26,2600,1,apple,1.0754177066666666
27,2700,1,apple,1.0753713833333334
28,2800,1,apple,1.0754008618181818
29,2900,1,apple,1.075366751
30,3000,1,apple,1.0754177066666666
31,3100,1,apple,1.075394545
32,3200,1,apple,1.0754212699999999
33,3300,1,apple,1.0753598025
34,3400,1,apple,1.0754084419999999
35,3500,1,apple,1.0754084419999999
36,3600,1,apple,1.0754008618181818
37,3700,1,apple,
38,3800,1,apple,
39,3900,1,apple,1.07546403
40,4000,1,apple,1.0753846185714284
41,4100,1,apple,1.0753713833333334
42,4200,1,apple,1.0753598025
43,4300,1,apple,
44,4400,1,apple,
45,4500,1,apple,
46,4600,1,apple,
47,4700,1,apple,
48,4800,1,apple,
49,4900,1,apple,
50,5000,1,apple,
51,5100,1,apple,
52,5200,1,apple,
53,5300,1,apple,
54,5400,1,apple,
55,5500,1,apple,
56,5600,1,apple,
57,5700,1,apple,
58,5800,1,apple,
59,5900,1,apple,
60,6000,1,apple,1.0756610404117646
61,6100,1,apple,
62,6200,1,apple,
63,6300,1,apple,1.0753846185714284
64,6400,1,apple,1.0754084419999999
65,6500,1,apple,1.075450133
66,6600,1,apple,1.0754084419999999
67,6700,1,apple,1.0753892
68,6800,1,apple,1.07532506
69,6900,1,apple,
70,7000,1,apple,
71,7100,1,apple,1.0754709784999998
72,7200,1,apple,1.0754177066666666
73,7300,1,apple,
74,7400,1,apple,
75,7500,1,apple,1.075362960909091
76,7600,1,apple,1.0754084419999999
77,7700,1,apple,1.0754766636363635
78,7800,1,apple,1.075362960909091
79,7900,1,apple,1.07548541
80,0,1,apple,
81,100,1,apple,
82,200,1,apple,
83,300,1,apple,1.0753482216666665
84,400,1,apple,
85,500,1,apple,
86,600,1,apple,1.0753598025
87,700,1,apple,1.0754008618181818
88,800,1,apple,1.075366751
89,900,1,apple,
90,1000,1,apple,
91,1100,1,apple,1.0753598025
92,1200,1,apple,1.075366751
93,1300,1,apple,
94,1400,1,apple,
95,1500,1,apple,1.0754177066666666
96,1600,1,apple,1.0754212699999999
97,1700,1,apple,1.0754008618181818
98,1800,1,apple,1.07548140125
99,1900,1,apple,
100,2000,1,apple,
101,2100,1,apple,1.0754786584210525
102,2200,1,apple,1.0754008618181818
103,2300,1,apple,1.075394545
104,2400,1,apple,
105,2500,1,apple,
106,2600,1,apple,1.0754987725
107,2700,1,apple,1.075362960909091
108,2800,1,apple,1.075362960909091
109,2900,1,apple,1.0754084419999999
110,3000,1,apple,
111,3100,1,apple,
112,3200,1,apple,1.0754786584210525
113,3300,1,apple,1.0754177066666666
114,3400,1,apple,1.07545334
115,3500,1,apple,1.0753713833333334
116,3600,1,apple,1.075394545
117,3700,1,apple,1.0754387627272726
118,3800,1,apple,
119,3900,1,apple,
120,4000,1,apple,1.0754212699999999
121,4100,1,apple,
122,4200,1,apple,
123,4300,1,apple,1.075362960909091
124,4400,1,apple,1.07537717375
125,4500,1,apple,1.0754143978571429
126,4600,1,apple,
127,4700,1,apple,
128,4800,1,apple,1.0753598025
