time[ms],cpu_load,cpu_scaling_freq,cpu,sitename,w
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
0,,1996.0,8,apple,1.0
0,,1996.0,8,apple,1.0745248
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,1.0,1996.0,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,0.8333333333333334,1996.0,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,0.9333333333333332,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,1.0,1996.0,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,1.0,1996.0,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,,,8,apple,
100,0.9411764705882352,1996.0,8,apple,
100,,,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
100,1.0,1996.0,8,apple,
100,,,8,apple,
100,,,8,apple,
