,time[ms],cpu,sitename,Pmodel
0,0,8,google,
1,100,8,google,1.0753598025
2,200,8,google,1.075366751
3,300,8,google,
4,400,8,google,
5,500,8,google,1.07532506
6,600,8,google,
7,700,8,google,
8,800,8,google,1.0753713833333334
9,900,8,google,1.0756029999999999
10,1000,8,google,1.0756282672727273
11,1100,8,google,1.075672485
12,1200,8,google,1.0757002789999999
13,1300,8,google,1.0757002789999999
14,1400,8,google,
15,1500,8,google,
16,1600,8,google,1.075652632142857
17,1700,8,google,1.075658588
18,1800,8,google,
19,1900,8,google,
20,2000,8,google,1.075616897
21,2100,8,google,1.07574197
22,2200,8,google,1.0757002789999999
23,2300,8,google,1.0756778299999998
24,2400,8,google,
25,2500,8,google,
26,2600,8,google,1.075704069090909
27,2700,8,google,1.075616897
28,2800,8,google,1.0756282672727273
29,2900,8,google,1.07568985625
30,3000,8,google,
31,3100,8,google,
32,3200,8,google,1.0757121907142857
33,3300,8,google,1.0756956466666665
34,3400,8,google,1.0756956466666665
35,3500,8,google,1.075658588
36,3600,8,google,1.0756029999999999
37,3700,8,google,1.0756824114285715
38,3800,8,google,
39,3900,8,google,
40,4000,8,google,1.0756794335
41,4100,8,google,
42,4200,8,google,
43,4300,8,google,1.0756282672727273
44,4400,8,google,1.0756029999999999
45,4500,8,google,1.0756029999999999
46,4600,8,google,1.075704069090909
47,4700,8,google,1.0756493233333333
48,4800,8,google,1.07568985625
49,4900,8,google,1.0757002789999999
50,5000,8,google,1.0757002789999999
51,5100,8,google,1.075658588
52,5200,8,google,1.075575206
53,5300,8,google,1.07561369
54,5400,8,google,1.0756377424999999
55,5500,8,google,
56,5600,8,google,
57,5700,8,google,1.0756929217647058
58,5800,8,google,
59,5900,8,google,
60,6000,8,google,1.0757002789999999
61,6100,8,google,1.075672485
62,6200,8,google,1.075658588
63,6300,8,google,1.0756282672727273
64,6400,8,google,1.0756956466666665
65,6500,8,google,1.0757002789999999
66,6600,8,google,1.0757072275
67,6700,8,google,
68,6800,8,google,
69,6900,8,google,1.075666168181818
70,7000,8,google,
71,7100,8,google,
72,7200,8,google,1.075704069090909
73,7300,8,google,1.0757072275
74,7400,8,google,1.07574197
75,7500,8,google,
76,7600,8,google,
77,7700,8,google,1.075672485
78,7800,8,google,1.075704069090909
79,7900,8,google,1.0757072275
80,8000,8,google,
81,8100,8,google,
82,0,8,google,
83,100,8,google,1.075362960909091
84,200,8,google,
85,300,8,google,
86,400,8,google,
87,500,8,google,
88,600,8,google,1.0753459054999999
89,700,8,google,
90,800,8,google,
91,900,8,google,1.0755632942857143
92,1000,8,google,1.075616897
93,1100,8,google,1.0756029999999999
94,1200,8,google,
95,1300,8,google,
96,1400,8,google,1.075666168181818
97,1500,8,google,1.0756282672727273
98,1600,8,google,
99,1700,8,google,
100,1800,8,google,1.075672485
101,1900,8,google,1.0757002789999999
102,2000,8,google,1.0756778299999998
103,2100,8,google,
104,2200,8,google,
105,2300,8,google,1.075704069090909
106,2400,8,google,1.0757072275
107,2500,8,google,1.0756956466666665
108,2600,8,google,
109,2700,8,google,
110,2800,8,google,1.075720027368421
111,2900,8,google,1.075704069090909
112,3000,8,google,1.075704069090909
113,3100,8,google,1.075672485
114,3200,8,google,
115,3300,8,google,
116,3400,8,google,1.07574197
117,3500,8,google,1.0756778299999998
118,3600,8,google,
119,3700,8,google,
120,3800,8,google,1.0757188083333333
121,3900,8,google,1.07574197
122,4000,8,google,
123,4100,8,google,
124,4200,8,google,1.0754387627272726
125,4300,8,google,1.075666168181818
126,4400,8,google,1.0756493233333333
127,4500,8,google,1.0756029999999999
128,4600,8,google,1.0756282672727273
129,4700,8,google,
130,4800,8,google,
131,4900,8,google,1.0757121907142857
132,5000,8,google,1.0756377424999999
133,5100,8,google,1.0757072275
134,5200,8,google,
135,5300,8,google,
