,time[ms],cpu_load,cpu_scaling_freq
0,0,,
1,100,0.8387096774193549,
2,200,0.9162303664921466,
3,300,0.8417266187050358,
4,400,0.9263803680981596,
5,500,0.9553072625698324,
6,600,0.90625,
7,700,0.8442622950819673,
8,800,0.7048458149779736,
9,900,0.7286821705426356,
10,1000,0.7,
11,1100,0.6666666666666666,
12,1200,0.6592592592592592,
13,1300,0.6351351351351351,
14,1400,0.6338028169014085,
15,1500,0.5987261146496815,
16,1600,0.6303030303030303,
17,1700,0.5833333333333334,
18,1800,0.6078431372549019,
19,1900,0.3843283582089552,
20,2000,0.5721649484536082,
21,2100,0.5753424657534246,
22,2200,0.6164383561643836,
23,2300,0.5869565217391305,
24,2400,0.531578947368421,
25,2500,0.635,
26,2600,0.6493506493506493,
27,2700,0.6363636363636364,
28,2800,0.6133333333333333,
29,2900,0.34375,
30,3000,0.6666666666666666,
31,3100,0.5660377358487587,
32,3200,0.6279069767445008,
33,3300,0.6307692307692307,
34,3400,0.6048780487804878,
35,3500,0.6493506493506493,
36,3600,0.6446280991735537,
37,3700,0.5416666666666666,
38,3800,0.6066666666666667,
39,3900,0.4594594594594595,
40,4000,0.408,
41,4100,0.6111111111111112,
42,4200,0.6449704142011834,
43,4300,0.6036036036036037,
44,4400,0.7297297297297297,
45,4500,0.8536585365853658,
46,4600,0.6849315068493149,
47,4700,0.6268656716417911,
48,4800,0.6068965517241379,
49,4900,0.575,
50,5000,0.5361702127659574,
51,5100,0.6198830409356725,
52,5200,0.6301369863013698,
53,5300,0.6071428571428571,
54,5400,0.6560846560846559,
55,5500,0.6,
56,5600,0.6164383561643836,
57,5700,0.6331658291457286,
58,5800,0.5954198473282443,
59,5900,0.6515151515151515,
60,6000,0.6081871345029239,
61,6100,0.6059113300492611,
62,6200,0.6311475409836066,
63,6300,0.6911764705882353,
64,6400,0.6706586826347305,
65,6500,0.6385542168674698,
66,6600,0.6306818181818182,
67,6700,0.6258992805755396,
68,6800,0.6326530612244898,
69,6900,0.6335877862595419,
70,7000,0.6666666666666666,
71,7100,0.3805970149253731,
72,7200,0.6153846153846154,
73,7300,0.5357142857142857,
74,7400,0.5927835051546392,
75,7500,0.6312056737588653,
76,7600,0.5870967741935483,
77,7700,0.5430107526881721,
78,7800,0.6267605633802817,
79,7900,0.654320987654321,
80,8000,0.5615384615384615,
81,8100,0.4807692307692308,
0,0,,
1,100,0.9523809523809524,
2,200,0.8484848484848485,
3,300,0.9032258064516128,
4,400,0.9116022099447514,
5,500,0.9672131147540984,
6,600,0.8611111111111112,
7,700,0.8596491228070176,
8,800,0.9108280254777071,
9,900,0.7058823529411765,
10,1000,0.7,
11,1100,0.4090909090909091,
12,1200,0.5757575757575758,
13,1300,0.6291390728476821,
14,1400,0.5838926174496645,
15,1500,0.5714285714285714,
16,1600,0.6,
17,1700,0.6,
18,1800,0.6374269005847953,
19,1900,0.6184971098265896,
20,2000,,
21,2100,,
22,2200,0.3433734939759036,
23,2300,0.6319444444444444,
24,2400,0.6102564102564103,
25,2500,0.6218487394957983,
26,2600,0.6260162601626016,
27,2700,0.6190476190476191,
28,2800,0.6167664670658682,
29,2900,0.6216216216216216,
30,3000,0.6540540540540539,
31,3100,0.6330275229357798,
32,3200,0.4260355029585799,
33,3300,0.4864864864864865,
34,3400,0.56,
35,3500,0.5810055865921788,
36,3600,0.6047619047619047,
37,3700,0.5867768595041323,
38,3800,0.6733333333333333,
39,3900,0.6558441558441559,
40,4000,0.5975609756097561,
41,4100,0.5714285714285714,
42,4200,0.625,
43,4300,0.4221311475409836,
44,4400,0.6583333333333333,
45,4500,0.7025316455696202,
46,4600,0.6262626262626263,
47,4700,0.6390532544378699,
48,4800,0.6592592592592592,
49,4900,0.6122448979591837,
50,5000,0.6322580645161291,
51,5100,0.5783132530120482,
52,5200,0.6056338028169014,
53,5300,0.5878787878787879,
54,5400,0.6,
55,5500,0.6,
56,5600,0.6390243902439025,
57,5700,0.6527777777777778,
58,5800,0.6438356164383562,
59,5900,0.5238095238095238,
60,6000,0.5434782608695652,
61,6100,0.6458333333333334,
62,6200,0.6466666666666666,
63,6300,0.62,
64,6400,0.475,
65,6500,0.5989304812834224,
66,6600,0.6113989637305699,
67,6700,0.6556291390728477,
68,6800,0.6511627906976745,
69,6900,0.6323529411764706,
70,7000,0.5975609756097561,
71,7100,0.6119402985074627,
72,7200,0.6,
73,7300,0.5973154362416108,
74,7400,0.3431372549019608,
75,7500,0.65,
76,7600,0.5759493670886076,
77,7700,0.6263736263736264,
78,7800,0.5661764705882353,
79,7900,0.6137931034482759,
80,8000,0.5988372093023255,
0,0,,
1,100,0.9156626506024096,
2,200,0.8,
3,300,0.8277777777777777,
4,400,0.8707865168539326,
5,500,0.9444444444444444,
6,600,0.8611111111111112,
7,700,0.875,
8,800,0.9534883720930232,
9,900,0.6496062992125984,
10,1000,0.689873417721519,
11,1100,0.6646706586826348,
12,1200,0.6339869281045751,
13,1300,0.6131386861313869,
14,1400,0.591715976331361,
15,1500,0.6326530612244898,
16,1600,0.6134020618556701,
17,1700,0.6115702479338843,
18,1800,0.5961538461538461,
19,1900,0.6122448979591837,
20,2000,0.3819444444444444,
21,2100,0.6351351351351351,
22,2200,0.5542168674698795,
23,2300,0.6385542168674698,
24,2400,0.5522388059701493,
25,2500,0.6369426751592356,
26,2600,0.6277777777777778,
27,2700,0.6040609137055838,
28,2800,0.6129032258064516,
29,2900,0.6521739130434783,
30,3000,,
31,3100,,
32,3200,0.6169154228855721,
33,3300,0.6387096774193548,
34,3400,0.5752688172043011,
35,3500,0.6186440677966102,
36,3600,0.6274509803921569,
37,3700,0.625,
38,3800,0.5986842105263158,
39,3900,0.514018691588785,
40,4000,0.6097560975609756,
41,4100,0.3700787401574803,
42,4200,0.5314685314685315,
43,4300,0.6344086021505376,
44,4400,0.6178861788617886,
45,4500,0.6805555555555556,
46,4600,0.625,
47,4700,0.5763888888888888,
48,4800,0.6928104575163399,
49,4900,0.7040358744394619,
50,5000,0.5136986301369864,
51,5100,0.52,
52,5200,0.6333333333333333,
53,5300,0.6091954022988506,
54,5400,0.6296296296296297,
55,5500,0.5185185185185185,
56,5600,0.6346153846153846,
57,5700,0.6197183098591549,
58,5800,0.6190476190476191,
59,5900,0.6476683937823834,
60,6000,0.6415094339622641,
61,6100,0.6118421052631579,
62,6200,0.6178861788617886,
63,6300,0.6551724137931034,
64,6400,0.5673758865248227,
65,6500,0.6198830409356725,
66,6600,0.6346153846153846,
67,6700,0.5826771653543307,
68,6800,0.6442953020134228,
69,6900,0.6258503401360545,
70,7000,0.60625,
71,7100,,
72,7200,,
73,7300,0.6226415094339622,
74,7400,0.6089743589743589,
75,7500,0.6217616580310881,
76,7600,0.6114649681528662,
77,7700,0.6198830409356725,
78,7800,0.6194029850746269,
79,7900,0.6029411764705882,
80,8000,0.6111111111111112,
0,0,,
1,100,0.9212121212121211,
2,200,0.7975460122699386,
3,300,0.8391608391608392,
4,400,0.9060773480662984,
5,500,0.9086021505376344,
6,600,0.7708333333333334,
7,700,0.9041095890410958,
8,800,0.8402366863905325,
9,900,0.7248322147651006,
10,1000,0.6911764705882353,
11,1100,0.6944444444444444,
12,1200,0.6148648648648649,
13,1300,0.6267942583732058,
14,1400,0.5875,
15,1500,0.6074074074074074,
16,1600,0.5714285714285714,
17,1700,0.3300970873786408,
18,1800,0.6022727272727273,
19,1900,0.5961538461538461,
20,2000,0.6560509554140127,
21,2100,0.6288659793814433,
22,2200,0.6077348066298343,
23,2300,0.6503067484662577,
24,2400,0.6535433070866141,
25,2500,0.6373056994818653,
26,2600,0.6190476190476191,
27,2700,0.2962962962962963,
28,2800,0.5853658536585366,
29,2900,0.5989304812834224,
30,3000,0.5780346820809249,
31,3100,0.6266666666666667,
32,3200,0.6243902439024389,
33,3300,0.5853658536585366,
34,3400,0.6287878787878788,
35,3500,0.6797752808988764,
36,3600,0.625,
37,3700,0.5686274509803921,
38,3800,0.4380952380952381,
39,3900,0.618421052631579,
40,4000,0.6033519553072626,
41,4100,0.6378378378378379,
42,4200,0.6408450704225352,
43,4300,0.6685082872928176,
44,4400,0.6622516556291391,
45,4500,0.7235772357723578,
46,4600,0.6373626373626373,
47,4700,0.6643356643356644,
48,4800,0.4491525423728814,
49,4900,0.6888888888888889,
50,5000,0.6524822695035462,
51,5100,0.6363636363636364,
52,5200,0.6048387096774194,
53,5300,0.6405228758169934,
54,5400,0.6299212598425197,
55,5500,0.5921787709497207,
56,5600,0.6086956521739131,
57,5700,0.58,
58,5800,0.6174496644295302,
59,5900,0.6170212765957447,
60,6000,0.6541353383458647,
61,6100,0.6129032258064516,
62,6200,0.6384180790960452,
63,6300,0.6309523809523809,
64,6400,0.6,
65,6500,0.6190476190476191,
66,6600,0.6408450704225352,
67,6700,0.6544117647058824,
68,6800,0.6,
69,6900,0.43200000000000005,
70,7000,0.6297709923485032,
71,7100,0.5899581590142072,
72,7200,0.6172839506172839,
73,7300,0.6385542168674698,
74,7400,0.6209677419354839,
75,7500,0.6521739130434783,
76,7600,0.63125,
77,7700,0.5306122448979592,
78,7800,0.5471698113207547,
79,7900,0.4423076923076923,
80,8000,0.4903846153846154,
0,0,,
1,100,0.9170731707317074,
2,200,0.8644067796610171,
3,300,0.9357142857142856,
4,400,0.9333333333333332,
5,500,0.9257142857142856,
6,600,0.856,
7,700,0.8457142857142858,
8,800,0.78125,
9,900,0.6904761904761905,
10,1000,0.6865671641791045,
11,1100,0.6265060240963856,
12,1200,0.634020618556701,
13,1300,0.6180555555555556,
14,1400,0.6541353383458647,
15,1500,0.5619047619047619,
16,1600,0.5827338129496403,
17,1700,0.6198347107438017,
18,1800,0.5956284153005464,
19,1900,0.6296296296296297,
20,2000,0.6319018404907976,
21,2100,0.5950920245398773,
22,2200,0.6120689655172413,
23,2300,0.7202072538860104,
24,2400,0.7401574803149606,
25,2500,0.6686046511627907,
26,2600,0.7016574585635359,
27,2700,0.6645161290322581,
28,2800,0.608433734939759,
29,2900,0.6785714285714286,
30,3000,0.6115107913669064,
31,3100,0.6161616161616161,
32,3200,0.6045197740112994,
33,3300,0.5857988165680473,
34,3400,0.632,
35,3500,0.6418918918918919,
36,3600,0.6098901098901099,
37,3700,0.6285714285714286,
38,3800,0.6046511627906976,
39,3900,0.6201923076923077,
40,4000,0.6130952380952381,
41,4100,0.5957446808510638,
42,4200,0.6322580645161291,
43,4300,0.6557377049180327,
44,4400,0.7333333333333333,
45,4500,0.6381578947368421,
46,4600,0.6329787234042553,
47,4700,0.6133333333333333,
48,4800,0.6037735849056604,
49,4900,0.6258503401360545,
50,5000,0.5851851851851851,
51,5100,0.6424870466321243,
52,5200,0.6232876712328768,
53,5300,0.6504065040650406,
54,5400,0.6294416243654822,
55,5500,0.6419753086419753,
56,5600,0.5142857142857142,
57,5700,0.6820512820512821,
58,5800,0.5838150289017341,
59,5900,0.6326530612244898,
60,6000,0.6054421768707483,
61,6100,0.6258064516129033,
62,6200,0.6111111111111112,
63,6300,0.6190476190476191,
64,6400,0.6170212765957447,
65,6500,0.5327868852459017,
66,6600,0.5574712643678161,
67,6700,0.6176470588235294,
68,6800,0.649122807000646,
69,6900,0.6177777777981358,
70,7000,0.6204379562043796,
71,7100,0.6263736263736264,
72,7200,0.6124031007751938,
73,7300,0.6066666666666667,
74,7400,0.5986842105263158,
75,7500,0.6037735849056604,
76,7600,0.39416058394160586,
77,7700,0.64,
78,7800,0.6164383561643836,
79,7900,0.6187845303867403,
80,8000,0.6535947712418301,
0,0,,
1,100,0.9215686274509804,
2,200,0.6728110599078341,
3,300,0.7892156862745098,
4,400,0.9183673469387756,
5,500,0.9290780141843972,
6,600,0.8514285714285714,
7,700,0.8402366863905325,
8,800,0.8916256157635468,
9,900,0.7430555555555556,
10,1000,0.7049180327868853,
11,1100,0.7173913043478259,
12,1200,0.4112903225806452,
13,1300,0.5777777777777777,
14,1400,0.5454545454545454,
15,1500,0.6198347107438017,
16,1600,0.630057803468208,
17,1700,0.6285714285714286,
18,1800,0.5695364238410596,
19,1900,0.5892857142857143,
20,2000,0.6149425287356322,
21,2100,0.63125,
22,2200,0.6304347826086957,
23,2300,0.4247787610619469,
24,2400,0.6272189349112426,
25,2500,0.6040268456375839,
26,2600,0.6296296296296297,
27,2700,0.6346153846153846,
28,2800,0.6407185628742516,
29,2900,0.6042780748663101,
30,3000,0.5929203539823009,
31,3100,0.6131386861313869,
32,3200,0.5891472868217055,
33,3300,0.5744680851063829,
34,3400,0.4049586776859504,
35,3500,0.5789473684210527,
36,3600,0.6321243523316062,
37,3700,0.5461538461538461,
38,3800,0.6524822695035462,
39,3900,0.593103448275862,
40,4000,0.5970149253731343,
41,4100,0.6385542168674698,
42,4200,0.6387434554973822,
43,4300,0.6206896551724138,
44,4400,0.3838383838383838,
45,4500,0.728,
46,4600,0.6118421052631579,
47,4700,0.5497076023391813,
48,4800,0.6495726495726496,
49,4900,0.5798816568047337,
50,5000,0.6035502958579881,
51,5100,0.6143790849673203,
52,5200,0.6447368421052632,
53,5300,0.6209150326797386,
54,5400,0.6410256410256411,
55,5500,0.6264367816091954,
56,5600,0.622093023255814,
57,5700,0.6413043478260869,
58,5800,0.5813953488372093,
59,5900,0.6394557823129252,
60,6000,0.6086956521739131,
61,6100,0.6196319018404908,
62,6200,0.6229508196721312,
63,6300,0.6339285714285714,
64,6400,0.6136363636363636,
65,6500,0.41025641025641024,
66,6600,0.6233766233766234,
67,6700,0.6326530612244898,
68,6800,0.6153846153846154,
69,6900,0.639751552795031,
70,7000,0.5815217391304348,
71,7100,0.5765765765765766,
72,7200,0.6381578947368421,
73,7300,0.63125,
74,7400,,
75,7500,,
76,7600,0.3883792048929664,
77,7700,0.6258064516129033,
78,7800,0.5914634146341463,
79,7900,0.5843373493975904,
80,8000,0.5961538461538461,
0,0,,
1,100,0.9532710280373832,
2,200,0.8703703703703703,
3,300,0.6875,
4,400,0.7261904761904762,
5,500,0.9455445544554456,
6,600,0.9245283018867924,
7,700,0.8358208955223879,
8,800,0.8981481481481481,
9,900,0.8088235294117647,
10,1000,0.6979865771812079,
11,1100,0.6967741935483871,
12,1200,0.6153846153846154,
13,1300,0.631578947368421,
14,1400,0.5925925925925926,
15,1500,0.3888888888888889,
16,1600,0.6666666666666666,
17,1700,0.5783132530120482,
18,1800,0.5673758865248227,
19,1900,0.5773195876288659,
20,2000,0.6405228758169934,
21,2100,0.6133333333333333,
22,2200,0.625,
23,2300,0.5637583892617449,
24,2400,0.5562913907284768,
25,2500,,
26,2600,,
27,2700,0.5961538461538461,
28,2800,0.6351351351351351,
29,2900,0.628140703517588,
30,3000,0.6209150326797386,
31,3100,0.6666666666666666,
32,3200,0.5885714285714285,
33,3300,0.559322033898305,
34,3400,0.5705521472392638,
35,3500,0.6134453781512605,
36,3600,0.35964912280701755,
37,3700,0.6422764227642277,
38,3800,0.5823529411764706,
39,3900,0.6174863387978142,
40,4000,0.5845070422535211,
41,4100,0.6,
42,4200,0.5976331360946746,
43,4300,0.5891891891891892,
44,4400,0.6688741721854304,
45,4500,0.6862745098039216,
46,4600,0.5625,
47,4700,0.4392523364485981,
48,4800,0.6036866359447005,
49,4900,0.6173913043478261,
50,5000,0.5833333333333334,
51,5100,0.6129032258064516,
52,5200,0.6377952755905512,
53,5300,0.6402877697841727,
54,5400,0.6228571428571429,
55,5500,0.6153846153846154,
56,5600,0.6143790849673203,
57,5700,0.6309523809523809,
58,5800,0.639344262295082,
59,5900,0.6736111111111112,
60,6000,0.6041666666666666,
61,6100,0.6237113402061856,
62,6200,0.6376811594202898,
63,6300,0.5957446808510638,
64,6400,0.6046511627906976,
65,6500,0.5581395348837209,
66,6600,0.603448275862069,
67,6700,0.3739837398373984,
68,6800,0.6470588235294118,
69,6900,0.6551724137931034,
70,7000,0.6474820143884892,
71,7100,0.6078431372549019,
72,7200,0.5806451612903226,
73,7300,0.6619718309859155,
74,7400,0.5960264900662252,
75,7500,0.5899280575539568,
76,7600,0.5947712418300654,
77,7700,0.6216216216216216,
78,7800,0.3333333333333333,
79,7900,0.58125,
80,8000,0.553030303030303,
81,8100,0.6274509803921569,
0,0,,
1,100,0.9506172839506172,
2,200,0.8953488372093024,
3,300,0.906832298136646,
4,400,,
5,500,,
6,600,0.9241379310344828,
7,700,0.8586956521739131,
8,800,0.7433155080213903,
9,900,0.6737588652482269,
10,1000,0.671875,
11,1100,0.6607142857142857,
12,1200,0.6223404255319149,
13,1300,0.6,
14,1400,0.6296296296296297,
15,1500,0.38392857142857145,
16,1600,0.6013986013986014,
17,1700,0.5815602836879432,
18,1800,0.6231884057971014,
19,1900,0.6172839506172839,
20,2000,0.5859872611464968,
21,2100,0.5485714285714286,
22,2200,0.644927536231884,
23,2300,0.6391752577319587,
24,2400,0.6357142857142857,
25,2500,0.6170212765957447,
26,2600,0.4523809523809524,
27,2700,0.6164383561643836,
28,2800,0.5925925925925926,
29,2900,0.5723270440251572,
30,3000,0.6190476190476191,
31,3100,0.6385542168674698,
32,3200,0.676923076923077,
33,3300,0.632183908045977,
34,3400,0.5921052631578947,
35,3500,0.6357142857142857,
36,3600,0.4439252336448598,
37,3700,0.6231884057971014,
38,3800,0.5882352941176471,
39,3900,0.6402877697841727,
40,4000,0.5990338164251208,
41,4100,0.6369863013698629,
42,4200,0.6275862068965518,
43,4300,0.6618357487922706,
44,4400,0.6538461538461539,
45,4500,0.6170212765957447,
46,4600,0.5333333333333333,
47,4700,0.5040322580645161,
48,4800,0.6346153846153846,
49,4900,0.5973154362416108,
50,5000,0.6348314606741573,
51,5100,0.6303030303030303,
52,5200,0.6272189349112426,
53,5300,0.6530612244897959,
54,5400,0.6260162601626016,
55,5500,0.5828220858895705,
56,5600,0.5833333333333334,
57,5700,0.6464088397790055,
58,5800,0.6466666666666666,
59,5900,0.6325301204819277,
60,6000,0.6363636363636364,
61,6100,0.6797385620915033,
62,6200,0.6459627329192547,
63,6300,0.6037735849056604,
64,6400,0.5939393939393941,
65,6500,0.6293706293706294,
66,6600,0.6511627906976745,
67,6700,0.4976076555023923,
