time,w
23:53:31:427204,1.42142
23:53:31:698333,1.68483
23:53:32:016051,1.68483
23:53:32:244988,1.55064
23:53:32:513205,1.55064
23:53:32:784608,0.645
23:53:33:051418,0.645
23:53:33:323887,0.51
23:53:33:589459,0.51
23:53:33:868646,0.475
23:53:34:139524,0.475
23:53:34:411219,0.47
23:53:34:679650,0.47
23:53:34:959443,0.46592999999999996
23:53:35:213688,0.46592999999999996
23:53:35:492313,0.46499999999999997
23:53:35:768849,0.46499999999999997
23:53:36:073110,0.86826
23:53:36:311432,0.86826
23:53:36:583607,0.65
23:53:36:845777,0.65
23:53:37:155828,0.52
23:53:37:394260,0.52
23:53:37:668987,0.47
23:53:37:941729,0.47
23:53:38:253910,0.49
23:53:38:478919,0.49
23:53:38:739793,0.49
23:53:39:021378,0.49
23:53:39:288726,0.495
23:53:39:564046,0.495
