time,w
23:51:44:585797,1.88708
23:51:44:858863,2.1199
23:51:45:123376,2.1199
23:51:45:427765,2.11068
23:51:45:668648,2.11068
23:51:45:958647,1.3993800000000003
23:51:46:219632,1.3993800000000003
23:51:46:557421,1.2798600000000002
23:51:46:771026,1.2798600000000002
23:51:47:033420,1.2898200000000002
23:51:47:297268,1.2898200000000002
23:51:47:572976,1.19022
23:51:47:857108,1.19022
23:51:48:126507,1.1952
23:51:48:384080,1.1952
23:51:48:659466,1.1553600000000002
23:51:48:926336,1.1553600000000002
23:51:49:201740,1.3296600000000003
23:51:49:469690,1.3296600000000003
23:51:49:742071,1.1454000000000002
23:51:50:016823,1.1454000000000002
23:51:50:278691,1.18524
23:51:50:572468,1.18524
23:51:50:823627,1.1454000000000002
23:51:51:098193,1.1454000000000002
23:51:51:361397,1.1703000000000001
23:51:51:681139,1.1703000000000001
23:51:51:903129,1.1404200000000002
23:51:52:192097,1.1404200000000002
23:51:52:454126,1.1952
23:51:52:726733,1.1952
