time,w
23:52:03:828085,2.10639
23:52:04:098999,2.10639
23:52:04:356981,2.11497
23:52:04:627037,2.11497
23:52:04:917904,1.6582500000000002
23:52:05:179960,1.6582500000000002
23:52:05:452913,1.2848400000000002
23:52:05:729443,1.2848400000000002
23:52:06:005365,1.17528
23:52:06:267444,1.17528
23:52:06:537942,1.19022
23:52:06:813399,1.19022
23:52:07:142050,1.32468
23:52:07:385094,1.32468
23:52:07:627552,1.18026
23:52:07:898212,1.18026
23:52:08:159534,1.47609
23:52:08:431658,1.47609
23:52:08:704989,1.32468
23:52:08:979589,1.32468
23:52:09:256857,1.3446000000000002
23:52:09:525236,1.3446000000000002
23:52:09:826342,1.17528
23:52:10:079862,1.17528
23:52:10:329814,1.1304600000000002
23:52:10:601676,1.1304600000000002
23:52:10:877428,1.18026
23:52:11:156359,1.18026
23:52:11:421061,1.18524
23:52:11:698979,1.18524
23:52:11:957251,1.1404200000000002
