time,w
23:54:49:391392,1.79056
23:54:49:668230,1.57052
23:54:49:932597,1.57052
23:54:50:204235,1.3047600000000001
23:54:50:469913,1.3047600000000001
23:54:50:746541,0.495
23:54:51:013858,0.495
23:54:51:288444,0.485
23:54:51:576097,0.485
23:54:51:822748,0.485
23:54:52:118941,0.485
23:54:52:373420,0.505
23:54:52:639742,0.505
23:54:52:914046,0.505
23:54:53:214686,0.505
23:54:53:454855,0.485
23:54:53:729824,0.485
23:54:54:001403,0.49
23:54:54:266831,0.49
23:54:54:536115,0.53
23:54:54:809661,0.53
23:54:55:084448,0.56
23:54:55:355075,0.56
23:54:55:622168,0.49
23:54:55:898826,0.49
23:54:56:168592,0.51
23:54:56:444053,0.51
23:54:56:707003,0.51
23:54:56:984060,0.51
23:54:57:271843,0.49
23:54:57:530626,0.49
