time,w
19:40:17:053918,1.4384
19:40:17:317321,1.4412999999999998
19:40:17:585858,1.4412999999999998
19:40:17:858015,0.9860400000000001
19:40:18:146955,0.9860400000000001
19:40:18:388537,0.495
19:40:18:665956,0.495
19:40:18:940435,0.60878
19:40:19:244680,0.60878
19:40:19:486966,0.53393
19:40:19:748225,0.53393
19:40:20:019424,0.48
19:40:20:339392,0.48
19:40:20:561746,0.535
19:40:20:833681,0.535
19:40:21:108547,0.55888
19:40:21:425970,0.55888
19:40:21:650299,0.515
19:40:21:918248,0.515
19:40:22:230540,0.63373
19:40:22:462992,0.63373
19:40:22:732973,0.485
19:40:23:003575,0.485
19:40:23:301922,0.49
19:40:23:549712,0.49
19:40:23:812293,0.5
19:40:24:087072,0.5
19:40:24:397513,0.5638700000000001
19:40:24:632078,0.5638700000000001
19:40:24:898217,0.5988
