time,w
23:53:02:171470,1.7012800000000001
23:53:02:442452,1.6003399999999999
23:53:02:714965,1.6003399999999999
23:53:02:970184,1.5605799999999999
23:53:03:248679,1.5605799999999999
23:53:03:520411,0.62
23:53:03:798581,0.62
23:53:04:099994,0.485
23:53:04:339337,0.485
23:53:04:599819,0.49
23:53:04:876543,0.49
23:53:05:179740,0.47
23:53:05:426280,0.47
23:53:05:687274,0.48096
23:53:05:982533,0.48096
23:53:06:281070,0.47595
23:53:06:511222,0.47595
23:53:06:783305,0.48597
23:53:07:050561,0.48597
23:53:07:316049,0.495
23:53:07:587265,0.495
23:53:07:868960,0.47
23:53:08:138719,0.47
23:53:08:430910,0.51
23:53:08:695459,0.51
23:53:08:944214,0.46499999999999997
23:53:09:229003,0.46499999999999997
23:53:09:481432,0.595
23:53:09:756337,0.595
23:53:10:025352,0.47
23:53:10:316227,0.47
