time,w
19:39:38:427822,1.4384
19:39:38:701233,1.4384
19:39:38:962063,1.4412999999999998
19:39:39:237480,1.4412999999999998
19:39:39:532372,0.65868
19:39:39:778358,0.65868
19:39:40:050207,0.485
19:39:40:322529,0.485
19:39:40:657345,0.5838300000000001
19:39:40:853619,0.5838300000000001
19:39:41:133237,0.54
19:39:41:406339,0.54
19:39:41:731395,0.5
19:39:41:934645,0.5
19:39:42:213024,0.475
19:39:42:481267,0.475
19:39:42:805787,0.87824
19:39:43:028405,0.87824
19:39:43:299712,0.51
19:39:43:596262,0.51
19:39:43:846018,0.48
19:39:44:103631,0.48
19:39:44:388281,0.49
19:39:44:667466,0.49
19:39:44:934695,0.515
19:39:45:187211,0.515
19:39:45:468511,0.47
19:39:45:796424,0.47
19:39:46:004279,0.48
19:39:46:274811,0.48
19:39:46:545843,0.47
