time,w
19:38:02:234684,1.4384
19:38:02:523082,1.4384
19:38:02:790335,1.30711
19:38:03:050126,1.30711
19:38:03:347287,0.505
19:38:03:619356,0.505
19:38:03:864812,0.495
19:38:04:129973,0.495
19:38:04:413246,0.55
19:38:04:729083,0.55
19:38:04:959420,0.70858
19:38:05:253720,0.70858
19:38:05:493943,0.515
19:38:05:812305,0.515
19:38:06:031660,0.60379
19:38:06:309970,0.60379
19:38:06:591655,0.53393
19:38:06:898143,0.53393
19:38:07:125228,0.6287400000000001
19:38:07:395017,0.6287400000000001
19:38:07:657050,0.47
19:38:07:960622,0.47
19:38:08:207284,0.485
19:38:08:479015,0.485
19:38:08:756616,0.49
19:38:09:010799,0.49
19:38:09:289638,0.6487
19:38:09:552167,0.6487
19:38:09:845859,0.59381
19:38:10:090210,0.59381
19:38:10:374110,0.485
