time,w
23:51:05:847256,2.1242
23:51:06:150539,2.1242
23:51:06:422762,2.1242
23:51:06:673519,2.1242
23:51:06:972344,1.77568
23:51:07:247832,1.77568
23:51:07:480202,1.3894200000000003
23:51:07:759555,1.3894200000000003
23:51:08:027122,1.32468
23:51:08:348439,1.32468
23:51:08:573134,1.4412999999999998
23:51:08:889063,1.4412999999999998
23:51:09:107167,1.1603400000000001
23:51:09:450854,1.1603400000000001
23:51:09:657365,1.42428
23:51:09:925316,1.42428
23:51:10:263945,1.5108799999999998
23:51:10:452567,1.5108799999999998
23:51:10:742141,1.2699
23:51:11:009681,1.2699
23:51:11:294582,1.19022
23:51:11:558956,1.19022
23:51:11:822386,1.5357299999999998
23:51:12:094080,1.5357299999999998
23:51:12:394255,1.17528
23:51:12:645401,1.17528
23:51:12:895219,1.18026
23:51:13:172480,1.18026
23:51:13:471875,1.2798600000000002
23:51:13:713344,1.2798600000000002
23:51:13:991549,1.1653200000000001
