time,w
23:50:26:930834,2.1242
23:50:27:205443,2.1242
23:50:27:476325,2.1242
23:50:27:732928,1.7211199999999998
23:50:28:018900,1.7211199999999998
23:50:28:309490,1.31472
23:50:28:566966,1.31472
23:50:28:826678,1.21512
23:50:29:124168,1.21512
23:50:29:420657,1.2201000000000002
23:50:29:646512,1.2201000000000002
23:50:29:918025,1.20516
23:50:30:197043,1.20516
23:50:30:498221,1.2201000000000002
23:50:30:722654,1.2201000000000002
23:50:30:994015,1.40934
23:50:31:265529,1.40934
23:50:31:615380,1.32468
23:50:31:820870,1.32468
23:50:32:089927,1.19022
23:50:32:392370,1.19022
23:50:32:702278,1.1952
23:50:32:896607,1.1952
23:50:33:164618,1.17528
23:50:33:454051,1.17528
23:50:33:710195,1.1703000000000001
23:50:33:984784,1.1703000000000001
23:50:34:258792,1.19022
23:50:34:566597,1.19022
23:50:34:798793,1.21014
