time,w
23:53:21:719628,1.37172
23:53:21:950250,1.74592
23:53:22:218549,1.74592
23:53:22:490567,1.65004
23:53:22:760647,1.65004
23:53:23:033010,0.545
23:53:23:303581,0.545
23:53:23:574745,0.475
23:53:23:847262,0.475
23:53:24:119456,0.495
23:53:24:388118,0.495
23:53:24:657272,0.48597
23:53:24:929882,0.48597
23:53:25:203448,0.5
23:53:25:477393,0.5
23:53:25:759244,0.49
23:53:26:017615,0.49
23:53:26:290597,0.95808
23:53:26:557359,0.95808
23:53:26:866641,0.49
23:53:27:104088,0.49
23:53:27:373721,0.49
23:53:27:634950,0.49
23:53:27:915392,0.655
23:53:28:184504,0.655
23:53:28:454549,0.655
23:53:28:728394,0.655
23:53:29:063662,0.485
23:53:29:270901,0.485
23:53:29:545999,0.5750000000000001
23:53:29:810421,0.5750000000000001
