time,w
19:36:54:980878,1.33693
19:36:55:270186,1.33693
19:36:55:521092,1.26238
19:36:55:793381,1.26238
19:36:56:064160,0.51
19:36:56:358446,0.51
19:36:56:604259,0.59381
19:36:56:878259,0.59381
19:36:57:143426,0.475
19:36:57:473157,0.475
19:36:57:690161,0.495
19:36:57:959202,0.495
19:36:58:233204,0.52
19:36:58:555121,0.52
19:36:58:765691,0.49
19:36:59:039394,0.49
19:36:59:347633,0.53393
19:36:59:637705,0.53393
19:36:59:856535,0.5
19:37:00:128033,0.5
19:37:00:411191,0.495
19:37:00:669375,0.495
19:37:00:936126,0.55888
19:37:01:205048,0.55888
19:37:01:515346,0.52894
19:37:01:749278,0.52894
19:37:02:021984,0.485
19:37:02:285856,0.485
19:37:02:611783,0.48
19:37:02:832137,0.48
