time,w
19:37:14:423773,1.4363299999999999
19:37:14:726947,1.44336
19:37:14:968805,1.44336
19:37:15:231819,0.6636700000000001
19:37:15:500205,0.6636700000000001
19:37:15:806200,0.525
19:37:16:050252,0.525
19:37:16:320521,0.5988
19:37:16:628713,0.5988
19:37:16:929976,0.47
19:37:17:130419,0.47
19:37:17:402865,0.49
19:37:17:668330,0.49
19:37:17:941351,0.495
19:37:18:219069,0.495
19:37:18:488583,0.80178
19:37:18:795965,0.80178
19:37:19:027897,0.475
19:37:19:293269,0.475
19:37:19:566417,0.50898
19:37:19:885155,0.50898
19:37:20:119249,0.47
19:37:20:379742,0.47
19:37:20:656803,0.505
19:37:20:941284,0.505
19:37:21:199812,0.5
19:37:21:459058,0.5
19:37:21:756929,0.535
19:37:22:045290,0.535
19:37:22:276250,0.51896
