time,w
19:41:44:552625,1.4313599999999997
19:41:44:871013,1.4412999999999998
19:41:45:100683,1.4412999999999998
19:41:45:376115,0.9960000000000001
19:41:45:647422,0.9960000000000001
19:41:45:946944,0.525
19:41:46:189827,0.525
19:41:46:449305,0.495
19:41:46:744254,0.495
19:41:47:047888,0.47
19:41:47:267489,0.47
19:41:47:528926,0.485
19:41:47:822336,0.485
19:41:48:077619,0.505
19:41:48:350117,0.505
19:41:48:629352,0.57884
19:41:48:934833,0.57884
19:41:49:161276,0.49
19:41:49:443605,0.49
19:41:49:708857,0.525
19:41:50:014946,0.525
19:41:50:252238,0.47
19:41:50:546609,0.47
19:41:50:787962,0.475
19:41:51:095115,0.475
19:41:51:331142,0.51
19:41:51:591733,0.51
19:41:51:901858,0.47
19:41:52:194017,0.47
19:41:52:416235,0.485
