time,w
23:48:30:869948,2.12914
23:48:31:147753,2.12914
23:48:31:427981,2.12914
23:48:31:685862,2.12914
23:48:31:956089,1.9107
23:48:32:228031,1.9107
23:48:32:495808,1.6898
23:48:32:774319,1.6898
23:48:33:040982,1.7062399999999998
23:48:33:344059,1.7062399999999998
23:48:33:597778,1.69974
23:48:33:858852,1.69974
23:48:34:130112,1.7146499999999998
23:48:34:400288,1.7146499999999998
23:48:34:692920,2.0698600000000003
23:48:34:935888,2.0698600000000003
23:48:35:219940,1.82032
23:48:35:473698,1.82032
23:48:35:750929,2.05504
23:48:36:026168,2.05504
23:48:36:296040,2.08962
23:48:36:569595,2.08962
23:48:36:835037,2.1242
23:48:37:107766,2.1242
23:48:37:383460,1.9107
23:48:37:654557,1.9107
23:48:37:921013,1.8599999999999999
23:48:38:188612,1.8599999999999999
23:48:38:471828,2.12914
23:48:38:769013,2.12914
23:48:39:015347,2.1044400000000003
